"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.359253720E1,-8.452125192E-1,-2.819162369E0,-9.911000133E-1
2.361253720E1,-6.973999739E-1,-3.145312548E0,-1.018049955E0
2.363253720E1,-9.527375102E-1,-2.995162487E0,-9.679999948E-1
2.365253720E1,-7.426375151E-1,-2.903450012E0,-8.397125006E-1
2.367253720E1,-3.504875004E-1,-3.015924931E0,-7.064750195E-1
2.369253720E1,-3.137750030E-1,-2.915687561E0,-6.686624885E-1
2.371253720E1,-5.471125245E-1,-2.562587500E0,-6.807624698E-1
2.373253720E1,-5.593500137E-1,-2.534537554E0,-6.099500060E-1
2.375253720E1,-3.834874928E-1,-2.610300064E0,-5.329499841E-1
2.377253720E1,-3.553000093E-1,-2.584587574E0,-5.464249849E-1
2.379253720E1,-3.590124846E-1,-2.328012466E0,-4.999499917E-1
2.381253720E1,-1.451999992E-1,-2.306012392E0,-3.338499963E-1
2.383253720E1,1.381874979E-1,-2.447774887E0,-1.152250022E-1
2.385253720E1,2.567124963E-1,-2.368437529E0,8.249999955E-4
2.387253720E1,1.113750041E-2,-2.599299908E0,5.774999969E-3
2.389253720E1,-2.245374918E-1,-2.567537546E0,-8.951249719E-2
2.391253720E1,-3.418250084E-1,-2.379299879E0,-4.798749834E-2
2.393253720E1,-1.867250055E-1,-2.185149908E0,-4.124999978E-4
2.395253720E1,-1.292500049E-1,-2.262012482E0,-1.869999990E-2
2.397253720E1,-1.366750002E-1,-2.345200062E0,-5.541250110E-2
2.399253720E1,-1.439625025E-1,-2.438012600E0,-6.751249731E-2
2.401253720E1,-1.867250055E-1,-2.455062389E0,3.877500072E-2
2.403253720E1,-2.380124927E-1,-2.266962528E0,1.363999993E-1
2.405253720E1,-1.634874940E-1,-1.987149954E0,8.758749813E-2
2.407253720E1,-4.674999975E-3,-1.973812461E0,-1.388750039E-2
2.409253720E1,-9.143749624E-2,-2.044625044E0,-3.341250122E-2
2.411253720E1,-4.078249931E-1,-1.872337461E0,-4.564999789E-2
2.413253720E1,-6.069250107E-1,-1.604762435E0,5.211250111E-2
2.415253720E1,-4.835875034E-1,-1.453374982E0,1.181124970E-1
2.417253720E1,-2.417249978E-1,-1.410612464E0,1.193500012E-1
2.419253720E1,-3.643750027E-2,-1.411712527E0,8.030000329E-2
2.421253720E1,-1.196249947E-2,-1.494899988E0,3.506249934E-2
2.423253720E1,-1.024374962E-1,-1.485137463E0,-7.699999958E-3
2.425253720E1,-2.587749958E-1,-1.530237436E0,-1.746249944E-2
2.427253720E1,-3.638249934E-1,-1.697712541E0,2.529999986E-2
2.429253720E1,-3.614875078E-1,-1.794100046E0,4.963750020E-2
2.431253720E1,-2.099625021E-1,-1.757524967E0,2.777500078E-2
2.433253720E1,-2.337499987E-3,-1.797812462E0,6.077500060E-2
2.435253720E1,1.687124968E-1,-1.902862549E0,1.938749999E-1
2.437253720E1,2.274249941E-1,-1.884575009E0,2.758249938E-1
2.439253720E1,2.079000026E-1,-1.753812432E0,2.586374879E-1
2.441253720E1,1.541374922E-1,-1.552237511E0,1.988250017E-1
2.443253720E1,1.528999954E-1,-1.416662455E0,1.743499935E-1
2.445253720E1,1.944250017E-1,-1.480187535E0,1.095874980E-1
2.447253720E1,1.236125007E-1,-1.452137470E0,6.806249917E-2
2.449253720E1,2.213750035E-2,-1.347087502E0,4.248749837E-2
2.451253720E1,-7.796250284E-2,-1.195562482E0,6.929999590E-2
2.453253720E1,-5.967500061E-2,-1.091750026E0,8.524999768E-2
2.455253720E1,9.899999946E-3,-1.024512529E0,-1.993750036E-2
2.457253720E1,-5.596249923E-2,-9.634624720E-1,-1.652749926E-1
2.459253720E1,-2.905375063E-1,-9.120374918E-1,-2.776125073E-1
2.461253720E1,-4.592500031E-1,-6.494125128E-1,-2.800875008E-1
2.463253720E1,-4.518249929E-1,-3.843125105E-1,-1.029874980E-1
2.465253720E1,-4.188250005E-1,-2.413125038E-1,3.382499889E-2
2.467253720E1,-2.942500114E-1,1.251250058E-1,-1.347499937E-1
2.469253720E1,-2.001999915E-1,3.804624975E-1,-3.020874858E-1
2.471253720E1,-2.062499896E-2,4.769875109E-1,-5.011875033E-1
2.473253720E1,1.113749966E-1,4.892250001E-1,-1.555124968E-1
2.475253720E1,-1.099999994E-3,5.454624891E-1,2.777500078E-2
2.477253720E1,-2.074874938E-1,9.363750219E-1,-1.102750003E-1
2.479253720E1,-1.403875053E-1,9.351375103E-1,-8.937500417E-3
2.481253720E1,1.076624990E-1,8.349000216E-1,1.865874976E-1
2.483253720E1,2.860000134E-1,8.458999991E-1,2.941125035E-1
2.485253720E1,3.239499927E-1,9.729499817E-1,2.708750069E-1
2.487253720E1,1.809500009E-1,1.117187500E0,1.658249944E-1
2.489253720E1,-7.149999961E-3,1.306524992E0,1.365374923E-1
2.491253720E1,-1.561999917E-1,1.521574974E0,1.670625061E-1
2.493253720E1,-1.794375032E-1,1.682862520E0,2.501125038E-1
2.495253720E1,-1.647250056E-1,1.736624956E0,3.612124920E-1
2.497253720E1,-1.146750003E-1,1.771962523E0,4.614500105E-1
2.499253720E1,7.232499868E-2,1.818437457E0,4.956874847E-1
2.501253720E1,3.227125108E-1,1.796437502E0,3.819749951E-1
2.503253720E1,4.705249965E-1,1.786674976E0,3.356375098E-1
2.505253720E1,4.620000124E-1,1.806200027E0,3.966875076E-1
2.507253720E1,3.349500000E-1,1.858724952E0,4.614500105E-1
2.509253720E1,1.931875050E-1,2.000487566E0,4.113999903E-1
2.511253720E1,2.237125039E-1,2.132349968E0,3.294500113E-1
2.513253720E1,3.324750066E-1,2.219112396E0,2.964499891E-1
2.515253720E1,4.229499996E-1,2.226537466E0,2.818749845E-1
2.517253720E1,4.607625008E-1,2.239875078E0,2.646875083E-1
2.519253720E1,4.925250113E-1,2.330349922E0,2.476374954E-1
2.521253720E1,5.695250034E-1,2.431687593E0,2.561624944E-1
2.523253720E1,7.198125124E-1,2.469637394E0,2.879250050E-1
2.525253720E1,8.406749964E-1,2.396349907E0,2.989250124E-1
2.527253720E1,8.175749779E-1,2.268062592E0,2.439250052E-1
2.529253720E1,6.793875098E-1,2.232587576E0,1.401125044E-1
2.531253720E1,5.095750093E-1,2.241112471E0,1.801249944E-2
2.533253720E1,4.985750020E-1,2.276587486E0,-7.851249725E-2
2.535253720E1,4.765749872E-1,2.263112545E0,-1.995124966E-1
2.537253720E1,3.984749913E-1,2.242350101E0,-3.155624866E-1
2.539253720E1,2.909500003E-1,2.252112389E0,-3.508999944E-1
2.541253720E1,9.790000319E-2,2.340112448E0,-3.265624940E-1
2.543253720E1,2.089999989E-2,2.358399868E0,-2.861374915E-1
2.545253720E1,6.008749828E-2,2.387687445E0,-2.556124926E-1
2.547253720E1,1.284250021E-1,2.412162542E0,-2.532750070E-1
2.549253720E1,1.419000030E-1,2.470875025E0,-2.018499970E-1
2.551253720E1,1.259499937E-1,2.512399912E0,-7.246249914E-2
2.553253720E1,1.491875052E-1,2.458637476E0,8.277499676E-2
2.555253720E1,1.944250017E-1,2.487925053E0,1.535875052E-1
2.557253720E1,2.677125037E-1,2.548974991E0,1.926375031E-1
2.559253720E1,3.959999979E-1,2.677262545E0,2.793999910E-1
2.561253720E1,4.937624931E-1,2.786025047E0,3.734500110E-1
2.563253720E1,5.511000156E-1,2.968075037E0,4.993999898E-1
2.565253720E1,5.805249810E-1,3.024312496E0,5.739250183E-1
2.567253720E1,6.135249734E-1,3.007124901E0,6.557375193E-1
2.569253720E1,6.635749936E-1,3.042599916E0,7.425000072E-1
2.571253720E1,7.160999775E-1,3.086600065E0,8.353124857E-1
2.573253720E1,7.148625255E-1,3.095124960E0,9.123125076E-1
2.575253720E1,8.126249909E-1,3.054837465E0,1.001412511E0
2.577253720E1,9.384375215E-1,3.012074947E0,1.007599950E0
2.579253720E1,1.052012444E0,3.126887560E0,1.071125031E0
2.581253720E1,1.132725000E0,3.185462475E0,1.119937539E0
2.583253720E1,9.579625130E-1,3.281987429E0,1.102887511E0
2.585253720E1,6.903874874E-1,3.310174942E0,1.016124964E0
2.587253720E1,3.227125108E-1,3.424987555E0,8.975999951E-1
2.589253720E1,3.189999983E-2,3.600849867E0,9.025499821E-1
2.591253720E1,9.542500228E-2,3.659562588E0,1.087074995E0
2.593253720E1,3.459500074E-1,3.679087400E0,1.284937501E0
2.595253720E1,5.548124909E-1,3.767087460E0,1.378987551E0
2.597253720E1,6.256250143E-1,3.975950003E0,1.427937508E0
2.599253720E1,6.586250067E-1,4.078525066E0,1.573274970E0
2.601253720E1,8.761500120E-1,4.186049938E0,1.901899934E0
2.603253720E1,1.370875001E0,4.104237556E0,2.206049919E0
2.605253720E1,2.009837389E0,3.889187574E0,2.407624960E0
2.607253720E1,2.416699886E0,3.709612370E0,2.377099991E0
2.609253720E1,2.541275024E0,3.731612444E0,2.135237455E0
2.611253720E1,2.217599869E0,3.746325016E0,1.711325049E0
2.613253720E1,1.673925042E0,3.642374992E0,1.306937456E0
2.615253720E1,1.094774961E0,3.607037544E0,5.909749866E-1
2.617253720E1,6.965749860E-1,3.716899872E0,6.642624736E-1
2.619253720E1,5.400999784E-1,3.486037493E0,9.343125224E-1
2.621253720E1,8.174374700E-1,3.180649996E0,1.133412480E0
2.623253720E1,1.369637489E0,2.797024965E0,1.308174968E0
2.625253720E1,1.774024963E0,2.688262463E0,1.660037518E0
2.627253720E1,2.039124966E0,2.845837593E0,1.965425014E0
2.629253720E1,2.196837425E0,2.601500034E0,2.032662392E0
2.631253720E1,1.622637510E0,1.795199990E0,1.732087493E0
2.633253720E1,4.130499959E-1,6.418499947E-1,8.927875161E-1
2.635253720E1,-7.988749743E-1,-4.575999975E-1,-2.474999987E-2
2.637253720E1,-1.603937507E0,-1.477712512E0,-7.517125010E-1
2.639253720E1,-1.829987526E0,-1.971337438E0,-1.131624937E0
2.641253720E1,-1.646700025E0,-2.165625095E0,-1.356437445E0
2.643253720E1,-1.060262442E0,-2.356199980E0,-1.428487539E0
2.645253720E1,-6.400625110E-1,-2.693350077E0,-1.379675031E0
2.647253720E1,-7.866374850E-1,-2.892450094E0,-1.389437437E0
2.649253720E1,-1.013787508E0,-2.915687561E0,-1.580012441E0
2.651253720E1,-1.093262553E0,-2.808162451E0,-1.663062453E0
2.653253720E1,-9.039250016E-1,-2.794687510E0,-1.433437467E0
2.655253720E1,-7.243499756E-1,-2.881449938E0,-1.109624982E0
2.657253720E1,-6.375874877E-1,-3.278549910E0,-9.593374729E-1
2.659253720E1,-7.255874872E-1,-3.365312576E0,-9.740499854E-1
2.661253720E1,-8.452125192E-1,-3.267549992E0,-9.325249791E-1
2.663253720E1,-8.269249797E-1,-3.173500061E0,-8.762875199E-1
2.665253720E1,-9.271624684E-1,-2.995162487E0,-7.394750118E-1
2.667253720E1,-1.173837543E0,-3.004925013E0,-7.039999962E-1
2.669253720E1,-9.967374802E-1,-3.412887573E0,-8.432874680E-1
2.671253720E1,-8.904500008E-1,-3.695174932E0,-9.667624831E-1
2.673253720E1,-1.073737502E0,-3.436125040E0,-9.568625093E-1
2.675253720E1,-1.291124940E0,-2.968212366E0,-8.970500231E-1
2.677253720E1,-9.796875119E-1,-2.924212456E0,-7.980499864E-1
2.679253720E1,-5.581125021E-1,-3.412887573E0,-6.869499683E-1
2.681253720E1,-1.017500043E0,-3.444649935E0,-6.564249992E-1
2.683253720E1,-1.423125029E0,-3.139262438E0,-7.760499716E-1
2.685253720E1,-1.085975051E0,-2.905925035E0,-7.870500088E-1
2.687253720E1,-3.553000093E-1,-3.023212433E0,-5.366625190E-1
2.689253720E1,-4.347749949E-1,-3.412887573E0,-4.193750024E-1
2.691253720E1,-1.038262486E0,-3.111212492E0,-6.722375154E-1
2.693253720E1,-1.172737479E0,-2.631062508E0,-8.445249796E-1
2.695253720E1,-6.938250065E-1,-2.709300041E0,-6.869499683E-1
2.697253720E1,-3.260124922E-1,-3.111212492E0,-4.633750021E-1
2.699253720E1,-6.998749971E-1,-3.065974951E0,-5.183749795E-1
2.701253720E1,-9.332125187E-1,-2.792350054E0,-6.074749827E-1
2.703253720E1,-8.892124891E-1,-2.848449945E0,-5.622375011E-1
2.705253720E1,-7.914500237E-1,-3.102687597E0,-4.156624973E-1
2.707253720E1,-7.328749895E-1,-3.161262512E0,-3.484250009E-1
2.709253720E1,-7.609249949E-1,-3.006162405E0,-3.130874932E-1
2.711253720E1,-1.002925038E0,-2.849687576E0,-2.788499892E-1
2.713253720E1,-1.068787456E0,-2.804587603E0,-2.348500043E-1
2.715253720E1,-7.634000182E-1,-2.838687420E0,-2.520374954E-1
2.717253720E1,-4.494875073E-1,-2.805687428E0,-2.715624869E-1
2.719253720E1,-6.118749976E-1,-2.596824884E0,-3.155624866E-1
2.721253720E1,-1.088449955E0,-2.264487505E0,-3.460874856E-1
2.723253720E1,-1.061499953E0,-2.169199944E0,-3.838999867E-1
2.725253720E1,-7.914500237E-1,-2.219387531E0,-3.961375058E-1
2.727253720E1,-6.413000226E-1,-2.200962543E0,-3.411374986E-1
2.729253720E1,-6.485875249E-1,-2.050674915E0,-2.213750035E-1
2.731253720E1,-5.630624890E-1,-1.944387436E0,-1.872749925E-1
2.733253720E1,-4.384875000E-1,-1.949337482E0,-1.958000064E-1
2.735253720E1,-3.260124922E-1,-1.967625022E0,-2.080374956E-1
2.737253720E1,-4.250124991E-1,-1.890625000E0,-2.165624946E-1
2.739253720E1,-5.373499990E-1,-1.806337476E0,-1.432749927E-1
2.741253720E1,-3.712500036E-1,-1.714762449E0,-1.200374961E-1
2.743253720E1,-1.171500012E-1,-1.847862482E0,-2.140875012E-1
2.745253720E1,-9.762500226E-2,-1.788049936E0,-1.737999916E-1
2.747253720E1,-1.366750002E-1,-1.780762434E0,-1.029874980E-1
2.749253720E1,-1.599124968E-1,-1.846762538E0,1.306249946E-2
2.751253720E1,-5.362499878E-2,-1.942049980E0,1.645874977E-1
2.753253720E1,1.039500013E-1,-2.042150021E0,3.136374950E-1
2.755253720E1,9.542500228E-2,-2.072674990E0,2.831124961E-1
2.757253720E1,-1.097249985E-1,-1.910287499E0,1.805374920E-1
2.759253720E1,-2.612499893E-1,-1.714762449E0,1.500124931E-1
2.761253720E1,-2.527250051E-1,-1.574237466E0,2.000624985E-1
2.763253720E1,-9.638749808E-2,-1.582762480E0,1.743499935E-1
2.765253720E1,-1.061500013E-1,-1.602424979E0,9.748750180E-2
2.767253720E1,-2.600125074E-1,-1.614524961E0,2.529999986E-2
2.769253720E1,-4.274874926E-1,-1.653712511E0,-3.451250121E-2
2.771253720E1,-5.471125245E-1,-1.690287471E0,-8.332499862E-2
2.773253720E1,-6.424000263E-1,-1.764812469E0,-1.273249984E-1
2.775253720E1,-7.853999734E-1,-1.750237465E0,-1.603250057E-1
2.777253720E1,-8.036875129E-1,-1.671999931E0,-2.153249979E-1
2.779253720E1,-6.290624738E-1,-1.684237480E0,-2.458499968E-1
2.781253720E1,-3.772999942E-1,-1.741575003E0,-2.250874937E-1
2.783253720E1,-2.477750033E-1,-1.745287538E0,-2.238499969E-1
2.785253720E1,-3.064875007E-1,-1.640237451E0,-1.762750000E-1
2.787253720E1,-3.834874928E-1,-1.590187550E0,-1.737999916E-1
2.789253720E1,-4.323000014E-1,-1.552237511E0,-1.787499934E-1
2.791253720E1,-4.580124915E-1,-1.553475022E0,-2.690874934E-1
2.793253720E1,-5.410624743E-1,-1.510712504E0,-3.826625049E-1
2.795253720E1,-6.302999854E-1,-1.411712527E0,-4.438500106E-1
2.797253720E1,-5.678749681E-1,-1.406900048E0,-4.536125064E-1
2.799253720E1,-4.530625045E-1,-1.437425017E0,-4.438500106E-1
2.801253720E1,-4.542999864E-1,-1.404425025E0,-4.328500032E-1
2.803253720E1,-5.667750239E-1,-1.241899967E0,-4.804250002E-1
2.805253720E1,-7.376874685E-1,-1.073325038E0,-6.062374711E-1
2.807253720E1,-7.804499865E-1,-9.719874859E-1,-6.759499907E-1
2.809253720E1,-6.534000039E-1,-9.670374990E-1,-6.404749751E-1
2.811253720E1,-4.567750096E-1,-1.086799979E0,-5.842375159E-1
2.813253720E1,-2.637250125E-1,-1.188137531E0,-4.756124914E-1
2.815253720E1,-1.831499934E-1,-1.298137546E0,-3.496625125E-1
2.817253720E1,-2.820124924E-1,-1.502187490E0,-3.398999870E-1
2.819253720E1,-1.854874939E-1,-1.807574987E0,-4.179999977E-2
2.821253720E1,2.811875045E-1,-1.582762480E0,4.724499881E-1
2.823253720E1,7.943375111E-1,-1.190612435E0,4.138749838E-1
2.825253720E1,8.419125080E-1,-6.751250029E-1,1.683000028E-1
2.827253720E1,4.644750059E-1,-2.694999874E-1,4.834499955E-1
2.829253720E1,1.088999957E-1,1.715999991E-1,5.139750242E-1
2.831253720E1,-9.624999948E-3,7.506124973E-1,5.164499879E-1
2.833253720E1,1.601874977E-1,1.191712499E0,5.604500175E-1
2.835253720E1,3.617624938E-1,1.455574989E0,5.702124834E-1
2.837253720E1,3.959999979E-1,1.488574982E0,5.616874695E-1
2.839253720E1,3.495250046E-1,1.615625024E0,5.629249811E-1
2.841253720E1,4.192374945E-1,1.731675029E0,5.959249735E-1
2.843253720E1,6.573874950E-1,1.818437457E0,6.752625108E-1
2.845253720E1,9.151999950E-1,1.696200013E0,7.547374964E-1
2.847253720E1,8.248624802E-1,1.725625038E0,8.402624726E-1
2.849253720E1,6.268625259E-1,1.877012491E0,9.085999727E-1
2.851253720E1,6.880499721E-1,1.857487440E0,8.878374696E-1
2.853253720E1,7.416750193E-1,1.847725034E0,7.657374740E-1
2.855253720E1,7.331500053E-1,1.877012491E0,6.777374744E-1
2.857253720E1,6.903874874E-1,1.966249943E0,6.727874875E-1
2.859253720E1,6.550499797E-1,2.210587502E0,5.909749866E-1
2.861253720E1,6.000499725E-1,2.409687519E0,4.736874998E-1
2.863253720E1,4.900499880E-1,2.610024929E0,3.771624863E-1
2.865253720E1,4.217124879E-1,2.682212591E0,3.478749990E-1
2.867253720E1,4.240500033E-1,2.685787439E0,3.491125107E-1
2.869253720E1,5.450500250E-1,2.671212435E0,3.014000058E-1
2.871253720E1,7.038624883E-1,2.657737494E0,1.255374998E-1
2.873253720E1,8.211500049E-1,2.624737501E0,-2.598750032E-2
2.875253720E1,8.186749816E-1,2.607687473E0,-6.627500057E-2
2.877253720E1,6.891499758E-1,2.635737419E0,-3.451250121E-2
2.879253720E1,6.366249919E-1,2.755500078E0,-8.951249719E-2
2.881253720E1,6.158624887E-1,2.870312452E0,-2.836624980E-1
2.883253720E1,4.937624931E-1,2.843499899E0,-3.691875041E-1
2.885253720E1,3.715249896E-1,2.786025047E0,-3.228499889E-1
2.887253720E1,3.849999905E-1,2.764024973E0,-2.971374989E-1
2.889253720E1,4.729999900E-1,2.963124990E0,-3.350875080E-1
2.891253720E1,4.435749948E-1,3.323512554E0,-3.581874967E-1
2.893253720E1,3.227125108E-1,3.555749893E0,-3.753750026E-1
2.895253720E1,2.542375028E-1,3.697375059E0,-4.241875112E-1
2.897253720E1,2.737624943E-1,3.747562408E0,-3.851374984E-1
2.899253720E1,3.349500000E-1,3.773137569E0,-2.311374992E-1
2.901253720E1,4.399999976E-1,3.769424915E0,3.519999981E-2
2.903253720E1,6.195750237E-1,3.686374903E0,2.538250089E-1
2.905253720E1,8.589624763E-1,3.500750065E0,4.761624932E-1
2.907253720E1,1.001962543E0,3.290512562E0,6.289250255E-1
2.909253720E1,1.049537539E0,3.212412596E0,7.852625251E-1
2.911253720E1,1.173012495E0,3.172125101E0,9.453125000E-1
2.913253720E1,1.146062493E0,3.148887396E0,9.612625241E-1
2.915253720E1,9.286749959E-1,3.310174942E0,8.659750223E-1
2.917253720E1,8.223875165E-1,3.503225088E0,8.219749928E-1
2.919253720E1,7.954375148E-1,3.607037544E0,8.915500045E-1
2.921253720E1,6.133875251E-1,3.815900087E0,8.634999990E-1
2.923253720E1,6.110500097E-1,4.044425011E0,1.019837499E0
2.925253720E1,8.846749663E-1,3.981999874E0,1.173837543E0
2.927253720E1,1.043487549E0,3.851374865E0,1.264174938E0
2.929253720E1,1.067962527E0,3.703562498E0,1.343649983E0
2.931253720E1,1.064249992E0,3.625324965E0,1.391224980E0
2.933253720E1,8.981499672E-1,3.840374947E0,1.455987453E0
2.935253720E1,8.676249981E-1,4.028474808E0,1.465749979E0
2.937253720E1,1.036200047E0,4.030950069E0,1.562274933E0
2.939253720E1,1.291537523E0,3.815900087E0,1.644087434E0
2.941253720E1,1.328112483E0,3.665612459E0,1.644087434E0
2.943253720E1,1.278062463E0,3.740137577E0,1.651512504E0
2.945253720E1,1.427112460E0,3.901424885E0,1.686849952E0
2.947253720E1,1.719162464E0,3.936899900E0,1.790799975E0
2.949253720E1,1.954837441E0,3.786612511E0,1.823662519E0
2.951253720E1,1.998837471E0,3.574037552E0,1.696612477E0
2.953253720E1,1.950024962E0,3.427462578E0,1.437700033E0
2.955253720E1,1.609162450E0,3.256412506E0,1.041837454E0
2.957253720E1,1.333062530E0,3.209937572E0,9.600250125E-1
2.959253720E1,1.235299945E0,2.954600096E0,9.550749660E-1
2.961253720E1,1.116775036E0,2.680974960E0,9.758374691E-1
2.963253720E1,8.711999655E-1,2.474449873E0,9.380249977E-1
2.965253720E1,5.633375049E-1,2.264349937E0,1.021075010E0
2.967253720E1,8.676249981E-1,2.253350019E0,1.057649970E0
2.969253720E1,1.432062507E0,2.257062435E0,1.243412495E0
2.971253720E1,1.705687523E0,1.873437524E0,1.348462462E0
2.973253720E1,1.280537486E0,1.076900005E0,1.205600023E0
2.975253720E1,2.457125038E-1,5.183750018E-2,6.472125053E-1
2.977253720E1,-2.991999984E-1,-6.604124904E-1,5.101250112E-2
2.979253720E1,-8.281624913E-1,-1.326324940E0,-5.489000082E-1
2.981253720E1,-1.247262478E0,-1.607237458E0,-9.728124738E-1
2.983253720E1,-1.311887503E0,-1.777050018E0,-1.153625011E0
2.985253720E1,-9.514999986E-1,-2.078862429E0,-1.171912551E0
2.987253720E1,-7.279250026E-1,-2.686062574E0,-1.137675047E0
2.989253720E1,-9.747374654E-1,-2.830162525E0,-1.185387492E0
2.991253720E1,-1.230075002E0,-2.721400023E0,-1.207387447E0
2.993253720E1,-1.208075047E0,-2.632299900E0,-1.143862486E0
2.995253720E1,-9.967374802E-1,-2.719062567E0,-9.850500226E-1
2.997253720E1,-8.476874828E-1,-2.958450079E0,-7.992874980E-1
2.999253720E1,-9.820249677E-1,-3.051262379E0,-8.262374997E-1
3.001253720E1,-1.248362541E0,-2.911974907E0,-8.909999728E-1
3.003253720E1,-1.355887532E0,-2.621299982E0,-9.092875123E-1
3.005253720E1,-1.216599941E0,-2.555299997E0,-7.699999809E-1
3.007253720E1,-9.063999653E-1,-2.842400074E0,-6.369000077E-1
3.009253720E1,-1.027262449E0,-2.890112400E0,-6.221874952E-1
3.011253720E1,-1.274075031E0,-2.737349987E0,-6.796625257E-1
3.013253720E1,-1.333887458E0,-2.533299923E0,-6.514750123E-1
3.015253720E1,-1.072499990E0,-2.488062382E0,-5.061374903E-1
3.017253720E1,-7.671124935E-1,-2.820400000E0,-4.181374907E-1
3.019253720E1,-1.362074971E0,-2.813112497E0,-5.733749866E-1
3.021253720E1,-1.640650034E0,-2.511300087E0,-7.064750195E-1
3.023253720E1,-1.244787455E0,-2.433062553E0,-6.624749899E-1
3.025253720E1,-8.439750075E-1,-2.567537546E0,-5.146625042E-1
3.027253720E1,-8.501625061E-1,-2.545537472E0,-3.668499887E-1
3.029253720E1,-9.259250164E-1,-2.666537523E0,-4.560874999E-1
3.031253720E1,-9.722625017E-1,-2.672587395E0,-5.268999934E-1
3.033253720E1,-9.735000134E-1,-2.461250067E0,-4.951374829E-1
3.035253720E1,-9.051625133E-1,-2.347675085E0,-4.096125066E-1
3.037253720E1,-6.546375155E-1,-2.446537495E0,-2.470874935E-1
3.039253720E1,-5.533000231E-1,-2.727587461E0,-2.300374955E-1
3.041253720E1,-6.058250070E-1,-2.802112579E0,-3.056625128E-1
3.043253720E1,-7.341125011E-1,-2.701874971E0,-3.753750026E-1
3.045253720E1,-7.866374850E-1,-2.548012495E0,-4.083749950E-1
3.047253720E1,-7.279250026E-1,-2.551587582E0,-4.669499993E-1
3.049253720E1,-8.611624837E-1,-2.653062582E0,-6.674249768E-1
3.051253720E1,-9.332125187E-1,-2.766637564E0,-7.638124824E-1
3.053253720E1,-7.181624770E-1,-2.771587372E0,-7.332875133E-1
3.055253720E1,-5.863000154E-1,-2.766637564E0,-6.979500055E-1
3.057253720E1,-7.475875020E-1,-2.617587566E0,-7.662875056E-1
3.059253720E1,-7.353500128E-1,-2.611537457E0,-8.347625136E-1
3.061253720E1,-4.530625045E-1,-2.683587551E0,-7.980499864E-1
3.063253720E1,-4.933499992E-1,-2.681112528E0,-7.455250025E-1
3.065253720E1,-7.108749747E-1,-2.574825048E0,-6.782875061E-1
3.067253720E1,-7.658749819E-1,-2.449012518E0,-6.539499760E-1
3.069253720E1,-6.424000263E-1,-2.331724882E0,-6.246625185E-1
3.071253720E1,-6.851624846E-1,-2.313437462E0,-5.684249997E-1
3.073253720E1,-6.913499832E-1,-2.219387531E0,-4.536125064E-1
3.075253720E1,-5.923500061E-1,-2.247437477E0,-3.228499889E-1
3.077253720E1,-5.190625191E-1,-2.216912508E0,-2.666125000E-1
3.079253720E1,-6.131125093E-1,-2.131387472E0,-2.751374841E-1
3.081253720E1,-7.096375227E-1,-1.996912479E0,-2.653749883E-1
3.083253720E1,-5.398250222E-1,-2.040912390E0,-1.615625024E-1
3.085253720E1,-1.659625024E-1,-2.166862488E0,3.024999984E-2
3.087253720E1,-1.086250022E-1,-2.240149975E0,1.755875051E-1
3.089253720E1,-2.149125040E-1,-2.131387472E0,2.807750106E-1
3.091253720E1,-1.451999992E-1,-2.066624880E0,1.988250017E-1
3.093253720E1,-3.542000055E-1,-2.213200092E0,1.194875017E-1
3.095253720E1,-2.282499969E-1,-2.176625013E0,2.965874970E-1
3.097253720E1,4.895000160E-2,-2.345200062E0,4.053499997E-1
3.099253720E1,1.443749964E-1,-2.373250008E0,3.222999871E-1
3.101253720E1,-2.039124966E-1,-2.182674885E0,-3.932499886E-2
3.103253720E1,-8.709250093E-1,-1.953050017E0,-4.901874959E-1
3.105253720E1,-1.184975028E0,-1.857762456E0,-6.294749975E-1
3.107253720E1,-1.100549936E0,-1.852812529E0,-5.696625113E-1
3.109253720E1,-8.244500160E-1,-1.902862549E0,-4.413749874E-1
3.111253720E1,-5.948249698E-1,-1.948099971E0,-3.778499961E-1
3.113253720E1,-5.142499804E-1,-1.879762530E0,-4.009499848E-1
3.115253720E1,-5.801125169E-1,-1.752575040E0,-4.217124879E-1
3.117253720E1,-6.888750196E-1,-1.642712474E0,-3.753750026E-1
3.119253720E1,-6.571124792E-1,-1.581662536E0,-2.739000022E-1
3.121253720E1,-4.445374906E-1,-1.588950038E0,-1.750375032E-1
3.123253720E1,-1.659625024E-1,-1.587712526E0,-1.017500013E-1
3.125253720E1,3.437500075E-2,-1.549899936E0,8.249999955E-3
3.127253720E1,1.064250022E-1,-1.569424987E0,9.253749996E-2
3.129253720E1,1.211374998E-1,-1.553475022E0,1.328250021E-1
3.131253720E1,1.271875054E-1,-1.623187542E0,1.865874976E-1
3.133253720E1,1.431374997E-1,-1.768525004E0,2.415875047E-1
3.135253720E1,1.406625062E-1,-1.921287537E0,3.075875044E-1
3.137253720E1,7.466249913E-2,-1.970100045E0,3.295874894E-1
3.139253720E1,-7.149999961E-3,-1.948099971E0,3.161124885E-1
3.141253720E1,5.087499972E-3,-1.957862496E0,3.161124885E-1
3.143253720E1,2.818750031E-2,-1.948099971E0,3.441624939E-1
3.145253720E1,3.437500075E-2,-1.962812543E0,2.941125035E-1
