"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.309343782E1,6.979500055E-1,3.319050074E0,-6.354000092E0
3.311343782E1,5.329500437E-1,2.836050034E0,-7.639950275E0
3.313343782E1,5.329500437E-1,2.836050034E0,-7.639950275E0
3.315343782E1,5.329500437E-1,2.836050034E0,-7.639950275E0
3.317343782E1,-2.350500077E-1,1.006950021E0,-5.329950333E0
3.319343782E1,1.857000113E0,1.645950079E0,-8.530950546E0
3.321343782E1,4.432950020E0,2.677950144E0,-1.270605087E1
3.323343782E1,7.062000275E0,3.766950130E0,-1.633395004E1
3.325343782E1,8.350049973E0,4.888050079E0,-1.871100044E1
3.327343782E1,8.685000420E0,5.946000099E0,-1.957305145E1
3.329343782E1,8.546999931E0,6.513000488E0,-1.888905144E1
3.331343782E1,7.752000332E0,6.114000320E0,-1.683405113E1
3.333343782E1,6.186000347E0,4.974000454E0,-1.411005020E1
3.335343782E1,4.291950226E0,4.021049976E0,-1.164600086E1
3.337343782E1,2.446050167E0,3.516000271E0,-9.547950745E0
3.339343782E1,1.162950039E0,3.334050179E0,-8.782050133E0
3.341343782E1,1.830000132E-1,3.340950251E0,-9.093000412E0
3.343343782E1,-2.509500086E-1,3.424950123E0,-9.562950134E0
3.345343782E1,-3.930000067E-1,3.636000156E0,-9.129000664E0
3.347343782E1,-5.910000205E-1,3.810000181E0,-8.761050224E0
3.349343782E1,-1.024950027E0,3.892050266E0,-8.655000687E0
3.351343782E1,-1.554000020E0,3.901050091E0,-8.257950783E0
3.353343782E1,-2.029950142E0,3.946950197E0,-7.425000191E0
3.355343782E1,-2.803950071E0,4.354050159E0,-6.771000385E0
3.357343782E1,-2.884950161E0,4.411050320E0,-6.046050072E0
3.359343782E1,-3.156000137E0,4.549950123E0,-4.987050056E0
3.361343782E1,-3.919050217E0,4.426050186E0,-4.216050148E0
3.363343782E1,-4.474950314E0,4.351050377E0,-3.406950235E0
3.365343782E1,-4.903950214E0,4.087950230E0,-2.703000069E0
3.367343782E1,-4.669050217E0,3.994950294E0,-2.100000143E0
3.369343782E1,-4.875000000E0,4.267950058E0,-1.599000096E0
3.371343782E1,-5.346000195E0,4.251000404E0,-1.282950044E0
3.373343782E1,-5.548050404E0,4.014000416E0,-4.189500213E-1
3.375343782E1,-5.481000423E0,3.729000092E0,7.680000067E-1
3.377343782E1,-5.325000286E0,3.748050213E0,9.280500412E-1
3.379343782E1,-5.302950382E0,3.748050213E0,1.078950047E0
3.381343782E1,-5.643000126E0,3.532950163E0,2.377050161E0
3.383343782E1,-6.283050060E0,3.250050068E0,3.669000149E0
3.385343782E1,-6.658950329E0,3.220950127E0,3.649950266E0
3.387343782E1,-6.307050228E0,3.286050081E0,2.956050158E0
3.389343782E1,-5.868000507E0,3.355050087E0,3.685950279E0
3.391343782E1,-6.187050343E0,3.420000076E0,4.792050362E0
3.393343782E1,-6.613050461E0,3.403050184E0,4.936050415E0
3.395343782E1,-6.661050320E0,3.424950123E0,4.018949986E0
3.397343782E1,-5.907000065E0,3.564000130E0,4.771050453E0
3.399343782E1,-5.872950077E0,3.525000095E0,6.210000515E0
3.401343782E1,-5.362950325E0,3.469950199E0,5.749950409E0
3.403343782E1,-4.693050385E0,3.493950129E0,4.725000381E0
3.405343782E1,-4.393949986E0,3.252000093E0,5.113050461E0
3.407343782E1,-4.164000034E0,2.911950111E0,7.053000450E0
3.409343782E1,-3.987000227E0,2.958000183E0,8.383950233E0
3.411343782E1,-3.352050066E0,2.790000200E0,7.741950512E0
3.413343782E1,-2.665050030E0,2.335050106E0,7.876050472E0
3.415343782E1,-2.646000147E0,2.046000004E0,9.780000687E0
3.417343782E1,-2.730000019E0,2.094000101E0,1.045500088E1
3.419343782E1,-1.927050114E0,2.034000158E0,8.937000275E0
3.421343782E1,-9.430500269E-1,2.062050104E0,8.343000412E0
3.423343782E1,-2.850000262E-1,1.900050044E0,9.708000183E0
3.425343782E1,-2.400000021E-2,1.641000032E0,1.117095089E1
3.427343782E1,3.820500076E-1,1.750950098E0,9.840000153E0
3.429343782E1,1.006950021E0,1.560000062E0,8.488950729E0
3.431343782E1,1.759050131E0,1.332000017E0,9.520950317E0
3.433343782E1,2.282999992E0,1.323000073E0,1.103700066E1
3.435343782E1,2.767050028E0,1.119000077E0,1.164705086E1
3.437343782E1,2.412000179E0,9.949500561E-1,1.166205025E1
3.439343782E1,2.221050024E0,1.147950053E0,1.137705040E1
3.441343782E1,3.562050104E0,1.368000031E0,1.034205055E1
3.443343782E1,4.455000401E0,1.143000007E0,1.036200047E1
3.445343782E1,4.387950420E0,-1.200000010E-2,1.051695061E1
3.447343782E1,3.259950161E0,-6.400500536E-1,1.127595043E1
3.449343782E1,3.316950083E0,-2.130000144E-1,1.223595047E1
3.451343782E1,4.834950447E0,5.830500126E-1,1.238895035E1
3.453343782E1,6.130950451E0,9.990000725E-1,1.123995018E1
3.455343782E1,6.552000523E0,7.530000210E-1,9.861000061E0
3.457343782E1,6.157050133E0,-1.200000048E-1,9.421050072E0
3.459343782E1,5.488950253E0,-5.629500151E-1,9.229050636E0
3.461343782E1,5.379000187E0,-1.609500051E-1,9.032999992E0
3.463343782E1,6.376950264E0,6.300000101E-2,9.409049988E0
3.465343782E1,7.423950195E0,1.830000132E-1,9.643050194E0
3.467343782E1,7.797000408E0,2.689500153E-1,9.528000832E0
3.469343782E1,7.717950344E0,1.210500076E-1,9.370050430E0
3.471343782E1,7.491000175E0,-1.900500059E-1,9.202950478E0
3.473343782E1,7.510050297E0,-3.670500219E-1,8.908050537E0
3.475343782E1,7.929000378E0,-1.920000017E-1,8.599050522E0
3.477343782E1,8.668950081E0,-7.005000114E-2,8.391000748E0
3.479343782E1,9.121050835E0,1.095000096E-2,8.082000732E0
3.481343782E1,8.980050087E0,-1.339500099E-1,7.792050362E0
3.483343782E1,8.980050087E0,-1.339500099E-1,7.792050362E0
3.485343782E1,8.796000481E0,-4.339500070E-1,7.575000286E0
3.487343782E1,8.796000481E0,-4.339500070E-1,7.575000286E0
3.489343782E1,9.468000412E0,-2.280000150E-1,6.544950485E0
3.491343782E1,9.712950706E0,-2.970000207E-1,6.198000431E0
3.493343782E1,9.658050537E0,-2.490000129E-1,5.949000359E0
3.495343782E1,9.787050247E0,-1.270500124E-1,5.436000347E0
3.497343782E1,9.988050461E0,-2.130000144E-1,4.941000462E0
3.499343782E1,1.007895088E1,-6.660000086E-1,4.504950047E0
3.501343782E1,9.471000671E0,-8.550000191E-1,4.249050140E0
3.503343782E1,9.339000702E0,-8.220000267E-1,4.558050156E0
3.505343782E1,9.769950867E0,-9.870000482E-1,4.716000080E0
3.507343782E1,9.784050941E0,-8.980500698E-1,4.693950176E0
3.509343782E1,1.004100037E1,-9.679500461E-1,4.390050411E0
3.511343782E1,1.014600086E1,-1.240950108E0,3.988050222E0
3.513343782E1,9.727050781E0,-1.414950013E0,3.648000240E0
3.515343782E1,9.169050217E0,-1.309950113E0,3.544950247E0
3.517343782E1,9.436950684E0,-1.293000102E0,3.397050142E0
3.519343782E1,9.835050583E0,-1.336050034E0,3.214950085E0
3.521343782E1,9.340950012E0,-1.618950129E0,3.322050095E0
3.523343782E1,8.322000504E0,-1.339050055E0,3.724950075E0
3.525343782E1,8.322000504E0,-1.339050055E0,3.724950075E0
3.527343782E1,8.149050713E0,-9.409500360E-1,7.053000450E0
3.529343782E1,6.970950127E0,-7.350000143E-1,7.960050583E0
3.531343782E1,7.179000378E0,-7.000500560E-1,7.114950180E0
3.533343782E1,7.383000374E0,-6.280500293E-1,5.271000385E0
3.535343782E1,8.185050011E0,-5.850000381E-1,3.930000305E0
3.537343782E1,9.222000122E0,-8.220000267E-1,4.266000271E0
3.539343782E1,9.100049973E0,-1.224000096E0,5.934000492E0
3.541343782E1,8.961000443E0,-1.743000031E0,6.696000099E0
3.543343782E1,8.460000038E0,-1.399050117E0,6.733950138E0
3.545343782E1,9.691050529E0,-1.171050072E0,6.552000523E0
3.547343782E1,1.063395023E1,-9.679500461E-1,6.421050072E0
3.549343782E1,1.048395061E1,-1.015950084E0,6.246000290E0
3.551343782E1,9.910950661E0,-1.132950068E0,6.151950359E0
3.553343782E1,9.652950287E0,-1.106999993E0,6.198000431E0
3.555343782E1,1.007205009E1,-9.679500461E-1,6.262050152E0
3.557343782E1,1.059405041E1,-1.027950048E0,6.655050278E0
3.559343782E1,1.071105003E1,-9.840000272E-1,7.632000446E0
3.561343782E1,1.060095024E1,-1.032000065E0,8.401050568E0
3.563343782E1,1.009995079E1,-1.159050107E0,8.812050819E0
3.565343782E1,9.825000763E0,-1.308000088E0,8.908050537E0
3.567343782E1,9.825000763E0,-1.308000088E0,8.908050537E0
3.569343782E1,9.825000763E0,-1.308000088E0,8.908050537E0
3.571343782E1,9.610050201E0,-1.293000102E0,8.935050011E0
3.573343782E1,8.845950127E0,-1.189950109E0,9.052050591E0
3.575343782E1,8.908050537E0,-9.049500227E-1,9.247950554E0
3.577343782E1,9.195000648E0,-4.860000312E-1,9.733950615E0
3.579343782E1,9.081000328E0,-3.550500274E-1,1.028505039E1
3.581343782E1,8.371950150E0,-3.739500046E-1,1.047900009E1
3.583343782E1,8.371950150E0,-3.739500046E-1,1.047900009E1
3.585343782E1,7.114950180E0,-3.829500079E-1,1.068495083E1
3.587343782E1,6.801000118E0,-1.110000089E-1,1.114005089E1
3.589343782E1,7.009050369E0,1.969500035E-1,1.142205048E1
3.591343782E1,6.813000202E0,3.000000119E-1,1.129995060E1
3.593343782E1,5.992050171E0,4.905000329E-2,1.156095028E1
3.595343782E1,5.149050236E0,-2.370000184E-1,1.187895012E1
3.597343782E1,4.551000118E0,-3.720000088E-1,1.184595013E1
3.599343782E1,4.009050369E0,-3.160500228E-1,1.121595097E1
3.601343782E1,3.483000278E0,1.050000079E-3,1.009305000E1
3.603343782E1,2.653950214E0,2.400000095E-1,9.603000641E0
3.605343782E1,1.693950057E0,3.070500195E-1,1.014600086E1
3.607343782E1,7.680000067E-1,4.249500334E-1,1.024395084E1
3.609343782E1,-6.900000572E-2,8.680500388E-1,1.044495010E1
3.611343782E1,-2.040000111E-1,1.078050017E0,1.060095024E1
3.613343782E1,-5.290500522E-1,1.215000033E0,1.021800041E1
3.615343782E1,-1.366950035E0,1.315050006E0,1.011705017E1
3.617343782E1,-2.278950214E0,1.330050111E0,9.993000031E0
3.619343782E1,-3.070050240E0,1.186050057E0,9.781949997E0
3.621343782E1,-3.699000120E0,1.083000064E0,9.334050179E0
3.623343782E1,-4.288050175E0,1.117050052E0,9.289050102E0
3.625343782E1,-4.288050175E0,1.081050038E0,8.968050003E0
3.627343782E1,-4.318950176E0,1.122000098E0,8.072999954E0
3.629343782E1,-4.834050179E0,1.432950020E0,6.768000126E0
3.631343782E1,-5.346000195E0,1.509000063E0,5.857950211E0
3.633343782E1,-5.950050354E0,1.504950047E0,6.090000153E0
3.635343782E1,-5.866050243E0,1.344000101E0,6.226950169E0
3.637343782E1,-6.052950382E0,1.248000026E0,5.676000118E0
3.639343782E1,-6.211050510E0,1.231950045E0,5.013000011E0
3.641343782E1,-5.842050076E0,1.234050035E0,4.680000305E0
3.643343782E1,-5.482950211E0,1.360950112E0,4.402050018E0
3.645343782E1,-5.476050377E0,1.432950020E0,3.988050222E0
3.647343782E1,-5.311050415E0,1.684050083E0,3.736950159E0
3.649343782E1,-4.056000233E0,1.605000019E0,2.803050041E0
3.651343782E1,-2.836950064E0,1.657950044E0,1.198950052E0
3.653343782E1,-3.420000076E-1,2.376000166E0,-1.618950129E0
3.655343782E1,-3.420000076E-1,2.376000166E0,-1.618950129E0
3.657343782E1,1.962000132E0,3.184950113E0,-5.425050259E0
3.659343782E1,1.885950089E0,3.193050146E0,-7.285950184E0
3.661343782E1,1.297050118E0,2.782950163E0,-7.840950489E0
3.663343782E1,5.209500194E-1,2.046000004E0,-7.372050285E0
3.665343782E1,4.969500303E-1,1.117050052E0,-6.400050163E0
3.667343782E1,1.165050030E0,2.740500271E-1,-6.445050240E0
3.669343782E1,1.645950079E0,3.120000064E-1,-8.758049965E0
3.671343782E1,3.472950220E0,7.339500189E-1,-1.086300087E1
3.673343782E1,5.341050148E0,1.677000046E0,-1.293195057E1
3.675343782E1,7.009050369E0,2.946000099E0,-1.550295067E1
3.677343782E1,8.629950523E0,4.513950348E0,-1.780905151E1
3.679343782E1,9.277050018E0,6.013050079E0,-1.911105156E1
3.681343782E1,8.616000175E0,6.592050076E0,-1.758405113E1
3.683343782E1,7.729950428E0,6.042000294E0,-1.439205074E1
3.685343782E1,6.133050442E0,5.149050236E0,-1.173900032E1
3.687343782E1,4.693950176E0,4.735050201E0,-9.703950882E0
3.689343782E1,3.724050283E0,4.653000355E0,-8.239050865E0
3.691343782E1,2.989050150E0,4.476000309E0,-7.753050327E0
3.693343782E1,2.134950161E0,4.066950321E0,-8.281949997E0
3.695343782E1,1.962000132E0,3.703050137E0,-1.093005085E1
3.697343782E1,2.206950188E0,3.478050232E0,-1.144905090E1
3.699343782E1,1.792050123E0,3.079950094E0,-1.102305031E1
3.701343782E1,7.909500599E-1,2.388000011E0,-1.005795002E1
3.703343782E1,6.405000389E-2,1.777950048E0,-8.773050308E0
3.705343782E1,-7.999500632E-1,1.450050116E0,-7.759950161E0
3.707343782E1,-9.859500527E-1,1.428000093E0,-7.413000584E0
3.709343782E1,-1.171050072E0,1.761000037E0,-6.706050396E0
3.711343782E1,-2.041949987E0,1.693950057E0,-5.494950294E0
3.713343782E1,-2.989950180E0,1.677000046E0,-4.446000099E0
3.715343782E1,-3.277950048E0,1.948050141E0,-4.117949963E0
3.717343782E1,-3.079050064E0,2.223000050E0,-2.935050249E0
3.719343782E1,-2.776950121E0,2.392950058E0,-6.660000086E-1
3.721343782E1,-2.482950211E0,3.027000189E0,6.259500384E-1
3.723343782E1,-2.686050177E0,3.664050102E0,1.500000060E-1
3.725343782E1,-2.767950058E0,3.468000174E0,3.199500144E-1
3.727343782E1,-3.534000158E0,2.862000227E0,2.568000078E0
3.729343782E1,-4.410000324E0,2.866950035E0,5.142000198E0
3.731343782E1,-3.922050238E0,3.370050192E0,5.697000504E0
3.733343782E1,-2.986050129E0,3.643050194E0,4.479000092E0
3.735343782E1,-3.172050238E0,3.055950165E0,4.522050381E0
3.737343782E1,-4.750050068E0,2.379000187E0,8.098950386E0
3.739343782E1,-4.750050068E0,2.379000187E0,8.098950386E0
3.741343782E1,-4.750050068E0,2.379000187E0,8.098950386E0
3.743343782E1,-3.373950243E0,2.356950045E0,8.865000725E0
3.745343782E1,-3.388050079E0,2.230050087E0,8.425050735E0
3.747343782E1,-2.583000183E0,1.866000056E0,7.747050285E0
3.749343782E1,-1.651950121E0,1.291950107E0,9.109050751E0
3.751343782E1,-1.504050016E0,8.800500631E-1,1.131195068E1
3.753343782E1,-1.480050087E0,7.720500231E-1,1.171395016E1
3.755343782E1,-1.105949998E0,4.969500303E-1,1.056495094E1
3.757343782E1,-1.699500084E-1,2.380500138E-1,1.007205009E1
3.759343782E1,9.210000634E-1,2.295000106E-2,1.184100056E1
3.761343782E1,1.312950015E0,-3.330000043E-1,1.412805080E1
3.763343782E1,1.114950061E0,-3.880500197E-1,1.454700089E1
3.765343782E1,1.135950089E0,-3.670500219E-1,1.297095108E1
3.767343782E1,1.989000082E0,-6.010500193E-1,1.200405025E1
3.769343782E1,2.530050039E0,-9.700500369E-1,1.240095043E1
3.771343782E1,2.523000002E0,-1.102050066E0,1.261005020E1
3.773343782E1,2.749950171E0,-7.860000134E-1,1.225500011E1
3.775343782E1,3.586050272E0,-4.650000334E-1,1.208295059E1
3.777343782E1,4.692000389E0,-2.895000204E-2,1.218600082E1
3.779343782E1,5.410050392E0,-8.959500194E-1,1.023000050E1
3.781343782E1,5.332950115E0,-1.408050060E0,1.001400089E1
3.783343782E1,5.071950436E0,-1.389000058E0,1.015800095E1
3.785343782E1,5.842950344E0,-1.092000008E0,1.045200062E1
3.787343782E1,6.901950359E0,-7.260000110E-1,1.026105022E1
3.789343782E1,7.840050220E0,-5.749500394E-1,9.943050385E0
3.791343782E1,7.849950314E0,-6.640500426E-1,9.235950470E0
3.793343782E1,7.567050457E0,-7.740000486E-1,8.518050194E0
3.795343782E1,7.588950157E0,-7.519500256E-1,8.089050293E0
3.797343782E1,8.072999954E0,-4.939500093E-1,7.756950378E0
3.799343782E1,8.689949989E0,-2.850000262E-1,7.519050121E0
3.801343782E1,9.183000565E0,-1.390500069E-1,7.159950256E0
3.803343782E1,9.385050774E0,-1.990500093E-1,6.817950249E0
3.805343782E1,9.327000618E0,-3.210000098E-1,6.648000240E0
3.807343782E1,9.202950478E0,-6.709500551E-1,6.681000233E0
3.809343782E1,9.235950470E0,-9.409500360E-1,6.919050217E0
3.811343782E1,9.567000389E0,-1.059000015E0,7.057050228E0
3.813343782E1,1.024905014E1,-1.279050112E0,7.014000416E0
3.815343782E1,1.052400017E1,-1.566000104E0,6.907050133E0
3.817343782E1,1.006200027E1,-1.651950121E0,6.777000427E0
3.819343782E1,1.009995079E1,-1.578000069E0,6.940050125E0
3.821343782E1,1.045500088E1,-1.365000010E0,6.861000538E0
3.823343782E1,1.045500088E1,-1.365000010E0,6.861000538E0
3.825343782E1,1.045500088E1,-1.365000010E0,6.861000538E0
3.827343782E1,9.930000305E0,-1.413000107E0,4.237050056E0
3.829343782E1,9.813000679E0,-1.156949997E0,3.787050247E0
3.831343782E1,9.946950912E0,-7.980000377E-1,3.466050148E0
3.833343782E1,9.703050613E0,-6.090000272E-1,3.090000153E0
3.835343782E1,9.022950172E0,-6.060000062E-1,3.025050163E0
3.837343782E1,8.266050339E0,-3.810000122E-1,3.712950230E0
3.839343782E1,7.689000130E0,-1.009500027E-1,5.116050243E0
3.841343782E1,6.874950409E0,-1.152000070E0,9.258000374E0
3.843343782E1,6.205050468E0,-1.588050127E0,1.404900074E1
3.845343782E1,6.954000473E0,-2.356050014E0,1.433805084E1
3.847343782E1,7.203000546E0,-1.498950124E0,1.008900070E1
3.849343782E1,8.305050850E0,-6.589500308E-1,6.708000183E0
3.851343782E1,1.014600086E1,-7.905000448E-2,5.214000225E0
3.853343782E1,1.094595051E1,-4.410000145E-1,5.403000355E0
3.855343782E1,9.409049988E0,-1.470000029E0,6.399000168E0
3.857343782E1,7.654050350E0,-1.177950025E0,6.637950420E0
3.859343782E1,1.060995007E1,-7.789500356E-1,7.266000271E0
3.861343782E1,1.258305073E1,-4.800000042E-2,7.753950596E0
3.863343782E1,1.191105080E1,-8.980500698E-1,6.399000168E0
3.865343782E1,9.964050293E0,-1.822050095E0,6.202950478E0
3.867343782E1,9.877950668E0,-1.801050067E0,7.372950554E0
3.869343782E1,1.033995056E1,-1.545000076E0,8.674050331E0
3.871343782E1,1.078500080E1,-1.504050016E0,9.163949966E0
3.873343782E1,1.066095066E1,-1.321950078E0,9.082950592E0
3.875343782E1,1.014405060E1,-1.345950007E0,8.893950462E0
3.877343782E1,9.649950027E0,-1.272000074E0,8.946000099E0
3.879343782E1,9.444000244E0,-1.104000092E0,9.306000710E0
3.881343782E1,9.382050514E0,-9.960000515E-1,9.921000481E0
3.883343782E1,9.121050835E0,-8.220000267E-1,1.056000042E1
3.885343782E1,9.090000153E0,-6.520500183E-1,1.157805061E1
3.887343782E1,8.809950829E0,-7.879500389E-1,1.230600071E1
3.889343782E1,7.984050274E0,-8.550000191E-1,1.234200096E1
3.891343782E1,7.596000195E0,-5.179499984E-1,1.209495068E1
3.893343782E1,7.945950508E0,2.449500114E-1,1.222905064E1
3.895343782E1,8.536950111E0,7.480500340E-1,1.285395050E1
3.897343782E1,7.855050564E0,7.500000596E-1,1.267395020E1
3.899343782E1,6.574050426E0,1.879500151E-1,1.158000088E1
3.901343782E1,5.038950443E0,0.000000000E0,1.111305046E1
3.903343782E1,4.036050320E0,-2.299500108E-1,1.133595085E1
3.905343782E1,3.145050049E0,-4.840500355E-1,1.198500061E1
3.907343782E1,2.017050028E0,-8.860500455E-1,1.202595043E1
3.909343782E1,1.653000116E0,-7.399500608E-1,1.179300022E1
3.911343782E1,8.350500464E-1,-4.189500213E-1,1.145295048E1
3.913343782E1,2.929500043E-1,-3.195000067E-2,1.146000099E1
3.915343782E1,9.495000541E-2,1.095000096E-2,1.113705063E1
3.917343782E1,-2.830500007E-1,8.505000174E-2,1.060305023E1
3.919343782E1,-8.599500656E-1,4.200000316E-2,1.018200016E1
3.921343782E1,-1.744950056E0,2.505000122E-2,9.973950386E0
3.923343782E1,-2.635950089E0,3.820500076E-1,1.019205093E1
3.925343782E1,-2.599950075E0,6.070500016E-1,9.282000542E0
3.927343782E1,-2.595000029E0,8.100000620E-1,7.539000511E0
3.929343782E1,-2.848950148E0,1.074000001E0,7.026000500E0
3.931343782E1,-3.036000252E0,1.380000114E0,7.572000504E0
3.933343782E1,-3.579000235E0,1.180950046E0,8.227950096E0
3.935343782E1,-3.879000187E0,1.219950080E0,8.725950241E0
3.937343782E1,-3.145950079E0,1.141050100E0,7.275000572E0
3.939343782E1,-2.416050196E0,1.231950045E0,5.020050049E0
3.941343782E1,-2.779950142E0,1.368000031E0,3.910950184E0
3.943343782E1,-3.262950182E0,9.559500217E-1,4.014000416E0
3.945343782E1,-2.587950230E0,7.459500432E-1,3.652950287E0
3.947343782E1,-1.120950103E0,9.540000558E-1,1.158000112E0
3.949343782E1,7.120500207E-1,1.927950144E0,-4.462950230E0
3.951343782E1,8.590500355E-1,2.107950211E0,-5.527950287E0
3.953343782E1,7.630500197E-1,2.218050003E0,-5.488050461E0
3.955343782E1,8.629500270E-1,2.268000126E0,-5.445000172E0
3.957343782E1,2.670000196E-1,1.870950103E0,-6.948000431E0
3.959343782E1,-7.060500383E-1,1.359000087E0,-9.079050064E0
3.961343782E1,-2.730000019E-1,1.573950052E0,-9.702000618E0
3.963343782E1,7.170000076E-1,1.741950035E0,-9.594000816E0
3.965343782E1,1.648950100E0,2.011950016E0,-9.996000290E0
3.967343782E1,2.901000023E0,2.551050186E0,-1.314900017E1
3.969343782E1,4.427999973E0,3.331050158E0,-1.763400078E1
3.971343782E1,5.590050220E0,4.071000099E0,-2.176395035E1
3.973343782E1,6.367950439E0,4.572000027E0,-2.268300056E1
3.975343782E1,5.968050480E0,4.384950161E0,-2.050200081E1
3.977343782E1,4.066950321E0,3.643050194E0,-1.713105011E1
3.979343782E1,2.371950150E0,2.500950098E0,-1.357800102E1
3.981343782E1,7.410000563E-1,1.866000056E0,-1.108800030E1
3.983343782E1,-5.029500127E-1,1.540950060E0,-1.022595024E1
3.985343782E1,-1.249950051E0,1.471050024E0,-1.020195007E1
3.987343782E1,-1.461000085E0,1.497000098E0,-9.601050377E0
3.989343782E1,-1.756950140E0,1.687050104E0,-8.062050819E0
3.991343782E1,-2.647950172E0,2.533950090E0,-4.723950386E0
3.993343782E1,-2.476050138E0,3.051000118E0,-5.061000347E0
3.995343782E1,-2.719950199E0,3.300000191E0,-4.590000153E0
3.997343782E1,-2.719950199E0,3.300000191E0,-4.590000153E0
3.999343782E1,-3.742050171E0,3.460950136E0,-9.550500512E-1
4.001343782E1,-3.759000063E0,3.445950270E0,-1.092000008E0
4.003343782E1,-3.799950123E0,3.505950212E0,-2.179500163E-1
4.005343782E1,-4.342950344E0,3.652050257E0,9.739500284E-1
4.007343782E1,-4.554000378E0,3.991950274E0,1.213050008E0
4.009343782E1,-4.128000259E0,4.102050304E0,1.431000113E0
4.011343782E1,-4.137000084E0,4.192950249E0,2.022000074E0
4.013343782E1,-4.564050198E0,4.495050430E0,2.629950047E0
4.015343782E1,-4.671000004E0,4.608000278E0,3.070950031E0
4.017343782E1,-4.108950138E0,4.525950432E0,4.330049992E0
4.019343782E1,-4.249950409E0,4.569000244E0,5.749950409E0
4.021343782E1,-4.825050354E0,4.849050045E0,5.854950428E0
4.023343782E1,-4.900950432E0,4.822950363E0,5.443950176E0
4.025343782E1,-4.666050434E0,4.966950417E0,6.571050167E0
4.027343782E1,-4.044000149E0,5.323950291E0,8.392950058E0
4.029343782E1,-3.828000069E0,5.367000103E0,9.550050735E0
4.031343782E1,-4.552050114E0,5.130000114E0,8.932050705E0
4.033343782E1,-4.831950188E0,5.209050179E0,8.463000298E0
4.035343782E1,-2.823000193E0,5.773950100E0,1.048605061E1
4.037343782E1,-2.473050117E0,5.746950150E0,1.011705017E1
4.039343782E1,-2.473050117E0,5.746950150E0,1.011705017E1
4.041343782E1,-3.547950268E0,5.083950043E0,8.104050636E0
4.043343782E1,-2.979000092E0,5.163000107E0,8.817000389E0
4.045343782E1,-2.073000193E0,5.212950230E0,9.172050476E0
4.047343782E1,-1.264050007E0,5.014950275E0,8.484000206E0
4.049343782E1,-6.900000572E-1,4.693950176E0,7.723050594E0
4.051343782E1,-5.650500059E-1,4.162050247E0,7.764000416E0
4.053343782E1,-7.609500289E-1,3.814950228E0,8.178000450E0
4.055343782E1,-4.650000334E-1,3.774000168E0,8.736000061E0
4.057343782E1,4.249500334E-1,3.636000156E0,9.600000381E0
4.059343782E1,1.146000028E0,3.387000084E0,9.433050156E0
4.061343782E1,1.251000047E0,2.769000053E0,8.676000595E0
4.063343782E1,1.126950026E0,2.529000044E0,8.245050430E0
4.065343782E1,1.665000081E0,2.319000006E0,8.668950081E0
4.067343782E1,2.235000134E0,1.987950087E0,9.933000565E0
4.069343782E1,2.467050076E0,1.435050011E0,1.064595032E1
4.071343782E1,2.178000212E0,1.033050060E0,1.057905006E1
4.073343782E1,2.331000090E0,9.300000668E-1,1.076595020E1
4.075343782E1,3.025050163E0,9.520500302E-1,1.113705063E1
4.077343782E1,4.009050369E0,9.469500184E-1,1.208805084E1
4.079343782E1,4.689000130E0,7.939500213E-1,1.220700073E1
4.081343782E1,4.351950169E0,4.489500225E-1,1.131405067E1
4.083343782E1,3.691050291E0,2.959500253E-1,1.176495075E1
4.085343782E1,4.033050060E0,-9.105000645E-2,1.281105042E1
4.087343782E1,3.838950157E0,-7.200000435E-2,1.372305107E1
4.089343782E1,3.315000057E0,1.330500096E-1,1.412805080E1
4.091343782E1,2.917950153E0,5.560500026E-1,1.423500061E1
4.093343782E1,2.946000099E0,8.370000124E-1,1.490100098E1
4.095343782E1,2.893950224E0,1.006950021E0,1.620105171E1
4.097343782E1,2.554050207E0,1.134000063E0,1.693095016E1
4.099343782E1,2.080049992E0,1.267950058E0,1.640895081E1
4.101343782E1,1.552950025E0,1.417950034E0,1.535595036E1
4.103343782E1,1.438050032E0,1.557000041E0,1.466595078E1
4.105343782E1,1.546050072E0,1.560000062E0,1.440495110E1
4.107343782E1,1.594050050E0,1.584000111E0,1.447500038E1
4.109343782E1,1.657950044E0,1.524000049E0,1.432905102E1
4.111343782E1,1.663050056E0,1.323000073E0,1.387905025E1
4.113343782E1,1.588950038E0,1.191000104E0,1.339500046E1
4.115343782E1,1.807050109E0,1.054050088E0,1.287300014E1
4.117343782E1,2.083950043E0,9.520500302E-1,1.241100025E1
4.119343782E1,2.209050179E0,8.370000124E-1,1.148400021E1
4.121343782E1,2.146950006E0,7.099500299E-1,1.118505096E1
4.123343782E1,2.101050138E0,5.950500369E-1,1.090500069E1
4.125343782E1,2.259000063E0,5.329500437E-1,1.033800030E1
4.127343782E1,2.290050030E0,6.589500308E-1,9.901950836E0
4.129343782E1,2.365050077E0,9.010500312E-1,9.835050583E0
4.131343782E1,2.475000143E0,1.123950005E0,9.361050606E0
4.133343782E1,2.221050024E0,1.351050019E0,8.740950584E0
4.135343782E1,1.858950138E0,1.453950047E0,8.347949982E0
4.137343782E1,1.821000099E0,1.770000100E0,8.049000740E0
4.139343782E1,1.759050131E0,2.215950012E0,7.435950279E0
4.141343782E1,1.789950132E0,2.680050135E0,6.775050163E0
