"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.326375345E1,-8.336625099E-1,-1.232275009E0,-1.331000030E-1
2.328375345E1,-5.893250108E-1,-1.052562475E0,-3.162499890E-2
2.330375344E1,-2.972750068E-1,-1.092987537E0,1.185249984E-1
2.332375344E1,-1.947000027E-1,-1.322612524E0,1.271875054E-1
2.334375344E1,-4.230875075E-1,-1.391087532E0,4.166249931E-2
2.336375344E1,-6.393749714E-1,-1.282325029E0,2.942499891E-2
2.338375344E1,-6.026625037E-1,-1.292087436E0,2.942499891E-2
2.340375345E1,-6.956124902E-1,-1.296900034E0,-4.028749838E-2
2.342375345E1,-7.101874948E-1,-1.182087541E0,-7.686249912E-2
2.344375345E1,-5.403749943E-1,-1.070987463E0,-3.533750027E-2
2.346375345E1,-4.536125064E-1,-1.070987463E0,-4.262499884E-2
2.348375344E1,-5.538499951E-1,-1.026987553E0,-4.386249930E-2
2.350375344E1,-5.025625229E-1,-1.025750041E0,1.966249943E-2
2.352375344E1,-3.779875040E-1,-1.111274958E0,6.118749827E-2
2.354375344E1,-3.057999909E-1,-1.155274987E0,5.499999970E-2
2.356375345E1,-3.034625053E-1,-1.129562497E0,5.871250108E-2
2.358375345E1,-2.532750070E-1,-1.155274987E0,1.137124971E-1
2.360375345E1,-1.616999954E-1,-1.265137434E0,1.319999993E-1
2.362375345E1,-1.116499975E-1,-1.333612442E0,1.490499973E-1
2.364375344E1,-1.579875052E-1,-1.355612516E0,1.515250057E-1
2.366375344E1,-1.995124966E-1,-1.275037527E0,1.051874980E-1
2.368375344E1,-2.312749922E-1,-1.188274980E0,1.087625027E-1
2.370375344E1,-2.227499932E-1,-1.074562550E0,1.344749928E-1
2.372375344E1,-1.421750039E-1,-1.195562482E0,1.197625026E-1
2.374375345E1,-1.519374996E-1,-1.215087533E0,5.018749833E-2
2.376375345E1,-3.522749841E-1,-1.035512447E0,5.995000154E-2
2.378375345E1,-4.720374942E-1,-8.986999989E-1,1.099999994E-2
2.380375344E1,-4.525125027E-1,-9.047499895E-1,-4.812499974E-3
2.382375344E1,-4.658499956E-1,-9.365124702E-1,2.076249942E-2
2.384375344E1,-5.440874696E-1,-9.622250199E-1,2.076249942E-2
2.386375344E1,-6.638500094E-1,-9.194625020E-1,-1.099999994E-2
2.388375344E1,-7.908999920E-1,-9.059875011E-1,-7.933750004E-2
2.390375345E1,-8.251374960E-1,-9.537000060E-1,-1.611499935E-1
2.392375345E1,-6.540874839E-1,-8.364124894E-1,-1.038125008E-1
2.394375345E1,-4.072749913E-1,-7.704125047E-1,1.842499897E-2
2.396375345E1,-1.714625061E-1,-7.031750083E-1,1.577125043E-1
2.398375344E1,-2.969999984E-2,-5.688375235E-1,1.942874938E-1
2.400375344E1,-3.588749841E-2,-4.185499847E-1,1.747625023E-1
2.402375344E1,-1.189374998E-1,-1.534499973E-1,1.062875018E-1
2.404375344E1,-1.017500013E-1,1.128875017E-1,-1.237499993E-3
2.406375345E1,-1.512499992E-2,4.012250006E-1,-1.013374999E-1
2.408375345E1,8.387500048E-2,6.516125202E-1,-1.282874942E-1
2.410375345E1,1.791625023E-1,8.751875162E-1,-1.000999957E-1
2.412375345E1,2.707374990E-1,1.126950026E0,-6.586249918E-2
2.414375344E1,2.915000021E-1,1.296762466E0,-8.181250095E-2
2.416375344E1,2.804999948E-1,1.410337448E0,-1.599124968E-1
2.418375344E1,2.586374879E-1,1.564337492E0,-1.991000026E-1
2.420375344E1,2.169750035E-1,1.737725019E0,-1.746249944E-1
2.422375344E1,2.194499969E-1,1.985774994E0,-1.281500012E-1
2.424375345E1,3.624500036E-1,2.172637463E0,-6.104999781E-2
2.426375345E1,5.895999670E-1,2.245924950E0,3.299999982E-2
2.428375345E1,7.888374925E-1,2.238637447E0,1.027124971E-1
2.430375344E1,9.414625168E-1,2.220350027E0,1.564749926E-1
2.432375344E1,1.101512551E0,2.228874922E0,2.138125002E-1
2.434375344E1,1.033174992E0,2.188587427E0,1.589500010E-1
2.436375344E1,9.402250051E-1,2.274112463E0,1.247124970E-1
2.438375344E1,8.731250167E-1,2.314399958E0,7.947500050E-2
2.440375345E1,8.413624763E-1,2.285112381E0,7.823749632E-2
2.442375345E1,9.134125113E-1,2.269162416E0,1.430000067E-1
2.444375345E1,1.047749996E0,2.195874929E0,2.455749959E-1
2.446375345E1,9.904124737E-1,2.035825014E0,1.797125041E-1
2.448375344E1,8.718875051E-1,2.037062407E0,1.417624950E-1
2.450375344E1,8.548374772E-1,2.123825073E0,1.942874938E-1
2.452375344E1,9.109374881E-1,2.087112427E0,2.455749959E-1
2.454375344E1,9.366499782E-1,1.932012439E0,3.005749881E-1
2.456375345E1,8.657000065E-1,1.762199998E0,2.212374955E-1
2.458375345E1,8.241750002E-1,1.806200027E0,1.747625023E-1
2.460375345E1,8.266500235E-1,1.883199930E0,1.905750036E-1
2.462375345E1,8.144124746E-1,1.847725034E0,2.725250125E-1
2.464375344E1,9.158874750E-1,1.594862461E0,3.702875078E-1
2.466375344E1,9.964625239E-1,1.372524977E0,3.702875078E-1
2.468375344E1,9.939875007E-1,1.207525015E0,3.702875078E-1
2.470375344E1,9.451749921E-1,1.202712536E0,3.262875080E-1
2.472375344E1,8.241750002E-1,1.210000038E0,2.480500042E-1
2.474375345E1,7.423624992E-1,1.246574998E0,2.199999988E-1
2.476375345E1,7.265499830E-1,1.225812435E0,2.028124928E-1
2.478375345E1,7.020750046E-1,1.146474957E0,1.820500046E-1
2.480375344E1,6.556000113E-1,1.115949988E0,1.649999917E-1
2.482375344E1,6.312624812E-1,1.104949951E0,1.380500048E-1
2.484375344E1,5.370749831E-1,1.082949996E0,1.222374961E-1
2.486375344E1,5.200250149E-1,1.129287481E0,1.979999989E-1
2.488375344E1,6.348375082E-1,1.124475002E0,2.945249975E-1
2.490375345E1,7.057874799E-1,1.042662501E0,3.482874930E-1
2.492375345E1,6.678375006E-1,9.864249825E-1,3.335750103E-1
2.494375345E1,6.055499911E-1,9.644249678E-1,2.980999947E-1
2.496375345E1,6.373124719E-1,9.949499965E-1,2.700499892E-1
2.498375344E1,6.128374934E-1,1.082949996E0,2.540999949E-1
2.500375344E1,5.224999785E-1,1.124475002E0,2.235749960E-1
2.502375344E1,3.979249895E-1,1.115949988E0,1.759999990E-1
2.504375344E1,4.614500105E-1,1.129287481E0,1.905750036E-1
2.506375345E1,5.335000157E-1,1.128187537E0,2.212374955E-1
2.508375345E1,6.104999781E-1,1.031662464E0,2.553375065E-1
2.510375345E1,7.143124938E-1,9.131374955E-1,2.847625017E-1
2.512375345E1,6.703125238E-1,7.848500013E-1,2.542375028E-1
2.514375344E1,5.212625265E-1,7.836124897E-1,1.857624948E-1
2.516375344E1,4.467374980E-1,9.411875010E-1,1.124750003E-1
2.518375344E1,4.222624898E-1,1.154999971E0,4.895000160E-2
2.520375344E1,3.147374988E-1,1.227049947E0,3.299999982E-2
2.522375344E1,1.779250056E-1,1.289337516E0,7.424999960E-3
2.524375345E1,1.974499971E-1,1.272287488E0,5.499999970E-2
2.526375345E1,3.734500110E-1,1.136712551E0,1.124750003E-1
2.528375345E1,5.383124948E-1,9.559000134E-1,1.027124971E-1
2.530375344E1,5.995000005E-1,9.607124925E-1,1.381874979E-1
2.532375344E1,5.933125019E-1,9.167125225E-1,1.369500011E-1
2.534375344E1,5.102624893E-1,8.923749924E-1,6.723749638E-2
2.536375344E1,3.722124994E-1,9.289500117E-1,2.571249940E-2
2.538375344E1,3.111625016E-1,1.113474965E0,2.942499891E-2
2.540375345E1,3.209249973E-1,1.179474950E0,7.218749821E-2
2.542375345E1,3.319250047E-1,1.150187492E0,1.271875054E-1
2.544375345E1,3.954499960E-1,1.032899976E0,1.820500046E-1
2.546375345E1,5.237374902E-1,8.776624799E-1,2.017125040E-1
2.548375344E1,6.080250144E-1,7.591375113E-1,1.992374957E-1
2.550375344E1,5.908374786E-1,6.846125126E-1,1.600500047E-1
2.552375344E1,4.345000088E-1,6.980875134E-1,8.552499861E-2
2.554375344E1,2.476374954E-1,6.846125126E-1,-1.581249945E-2
2.556375345E1,1.583999991E-1,6.810374856E-1,-8.662500232E-2
2.558375345E1,2.084500045E-1,6.590374708E-1,-7.562500238E-2
2.560375345E1,4.064500034E-1,4.170374870E-1,-3.533750027E-2
2.562375345E1,3.929750025E-1,1.616999954E-1,-3.052499890E-2
2.564375344E1,1.583999991E-1,-5.444999784E-2,-3.176249936E-2
2.566375344E1,-3.712499887E-2,-3.867875040E-1,-1.025749967E-1
2.568375344E1,-1.629374921E-1,-6.714124680E-1,-1.918125004E-1
2.570375344E1,-2.167000026E-1,-8.742250204E-1,-2.161500007E-1
2.572375344E1,-1.201749966E-1,-9.634624720E-1,-1.709125042E-1
2.574375345E1,8.882500231E-2,-1.112512469E0,-1.135749966E-1
2.576375345E1,8.635000139E-2,-1.307899952E0,-1.220999956E-1
2.578375345E1,-1.995124966E-1,-1.320137501E0,-2.369125038E-1
2.580375344E1,-4.635125101E-1,-1.298137546E0,-3.249124885E-1
2.582375344E1,-5.293750167E-1,-1.571900010E0,-3.689124882E-1
2.584375344E1,-4.866124988E-1,-1.785712481E0,-3.786749840E-1
2.586375344E1,-6.356624961E-1,-1.862574935E0,-3.383874893E-1
2.588375344E1,-9.362375140E-1,-1.915099978E0,-4.043875039E-1
2.590375345E1,-1.058475018E0,-1.797812462E0,-5.302000046E-1
2.592375345E1,-9.007624984E-1,-1.574237466E0,-5.594875216E-1
2.594375345E1,-8.837124705E-1,-1.422850013E0,-5.570124984E-1
2.596375345E1,-1.001000047E0,-1.288375020E0,-5.949624777E-1
2.598375344E1,-8.214250207E-1,-1.445950031E0,-5.643000007E-1
2.600375344E1,-3.034625053E-1,-1.649999976E0,-3.701499999E-1
2.602375344E1,-3.095124960E-1,-1.769762516E0,-2.809124887E-1
2.604375344E1,-6.943749785E-1,-1.498612523E0,-3.224374950E-1
2.606375345E1,-7.431874871E-1,-1.293324947E0,-3.286249936E-1
2.608375345E1,-3.889875114E-1,-1.478950024E0,-2.051499933E-1
2.610375345E1,-4.745124876E-1,-1.829574943E0,-2.113374919E-1
2.612375345E1,-8.604750037E-1,-1.744050026E0,-3.066250086E-1
2.614375344E1,-9.179499745E-1,-1.514425039E0,-3.737249970E-1
2.616375344E1,-6.638500094E-1,-1.515662551E0,-2.991999984E-1
2.618375344E1,-6.223250031E-1,-1.816237450E0,-2.088624984E-1
2.620375344E1,-8.849499822E-1,-2.006812572E0,-2.858625054E-1
2.622375345E1,-9.154750109E-1,-1.979862452E0,-3.921499848E-1
2.624375345E1,-6.919000149E-1,-1.821050048E0,-3.469125032E-1
2.626375345E1,-8.018999696E-1,-1.981099963E0,-3.933874965E-1
2.628375345E1,-1.026712537E0,-2.143625021E0,-4.959625006E-1
2.630375344E1,-9.534249902E-1,-2.077625036E0,-4.849624932E-1
2.632375344E1,-6.454250216E-1,-1.997050047E0,-3.396250010E-1
2.634375344E1,-6.344249845E-1,-1.841812491E0,-2.723875046E-1
2.636375344E1,-8.837124705E-1,-1.621950030E0,-3.359124959E-1
2.638375344E1,-8.531875014E-1,-1.540137529E0,-3.749625087E-1
2.640375345E1,-7.188500166E-1,-1.625662446E0,-3.969624937E-1
2.642375345E1,-6.663249731E-1,-1.761237502E0,-3.627249897E-1
2.644375345E1,-6.686624885E-1,-1.612187505E0,-3.799124956E-1
2.646375345E1,-5.880874991E-1,-1.359325051E0,-2.869625092E-1
2.648375344E1,-4.598000050E-1,-1.293324947E0,-1.489125043E-1
2.650375344E1,-6.271374822E-1,-1.439900041E0,-1.953874975E-1
2.652375344E1,-7.786625028E-1,-1.394662499E0,-2.626250088E-1
2.654375344E1,-6.393749714E-1,-1.158849955E0,-2.039124966E-1
2.656375345E1,-2.727999985E-1,-9.646999836E-1,-4.262499884E-2
2.658375345E1,-1.727000028E-1,-9.719874859E-1,5.018749833E-2
2.660375345E1,-3.290374875E-1,-1.003749967E0,4.895000160E-2
2.662375345E1,-7.078499794E-1,-9.769374728E-1,-5.115000159E-2
2.664375344E1,-9.570000172E-1,-9.524624944E-1,-1.501500010E-1
2.666375344E1,-8.922374845E-1,-9.842249751E-1,-2.173874974E-1
2.668375344E1,-7.444249988E-1,-1.078274965E0,-2.039124966E-1
2.670375344E1,-6.393749714E-1,-1.045274973E0,-1.000999957E-1
2.672375345E1,-4.573250115E-1,-9.572749734E-1,3.795000166E-2
2.674375345E1,-3.132250011E-1,-9.952250123E-1,1.197625026E-1
2.676375345E1,-3.572250009E-1,-1.110037446E0,1.197625026E-1
2.678375345E1,-3.913249969E-1,-1.184562445E0,7.699999958E-2
2.680375344E1,-4.512749910E-1,-1.234612465E0,-2.804999985E-2
2.682375344E1,-5.062749982E-1,-1.147987485E0,-1.403875053E-1
2.684375344E1,-4.842749834E-1,-9.879375100E-1,-1.880999953E-1
2.686375344E1,-4.170374870E-1,-9.817500114E-1,-2.271499932E-1
2.688375344E1,-3.645125031E-1,-1.074562550E0,-2.319625020E-1
2.690375345E1,-3.485625088E-1,-1.110037446E0,-2.014375031E-1
2.692375345E1,-2.912249863E-1,-1.094225049E0,-2.001999915E-1
2.694375345E1,-3.082749844E-1,-1.068512440E0,-2.613874972E-1
2.696375345E1,-3.925625086E-1,-1.072224975E0,-3.456749916E-1
2.698375344E1,-4.817999899E-1,-8.839874864E-1,-3.651999831E-1
2.700375344E1,-5.392749906E-1,-7.386500239E-1,-3.394874930E-1
2.702375344E1,-5.160375237E-1,-7.361750007E-1,-2.857249975E-1
2.704375344E1,-4.280374944E-1,-7.728874683E-1,-2.441999912E-1
2.706375345E1,-3.718000054E-1,-7.643625140E-1,-2.319625020E-1
2.708375345E1,-2.912249863E-1,-7.594124675E-1,-2.576749921E-1
2.710375345E1,-2.520374954E-1,-8.266500235E-1,-2.906749845E-1
2.712375345E1,-2.642749846E-1,-9.414625168E-1,-3.346749842E-1
2.714375344E1,-3.132250011E-1,-1.062462449E0,-3.444375098E-1
2.716375344E1,-4.010874927E-1,-1.072224975E0,-3.396250010E-1
2.718375344E1,-5.893250108E-1,-1.020799994E0,-2.931500077E-1
2.720375344E1,-6.491374969E-1,-7.594124675E-1,-2.271499932E-1
2.722375345E1,-3.803249896E-1,-4.027374983E-1,-3.542000055E-1
2.724375345E1,-8.593750000E-2,-1.704999954E-1,-3.176249862E-1
2.726375345E1,7.535000145E-2,-4.716249928E-2,-2.369125038E-1
2.728375345E1,5.582499877E-2,1.649999991E-3,-1.831499934E-1
2.730375344E1,-1.746249944E-2,2.472250015E-1,-1.953874975E-1
2.732375344E1,-1.311749965E-1,5.368000269E-1,-2.248124927E-1
2.734375344E1,-2.814624906E-1,7.921375036E-1,-2.211000025E-1
2.736375344E1,-4.182749987E-1,9.571374655E-1,-2.063875049E-1
2.738375344E1,-5.000874996E-1,1.090237498E0,-2.406249940E-1
2.740375345E1,-3.987500072E-1,1.400575042E0,-7.686249912E-2
2.742375345E1,-8.841250092E-2,1.486099958E0,1.577125043E-1
2.744375345E1,3.086875081E-1,1.449387550E0,2.455749959E-1
2.746375345E1,5.187875032E-1,1.445812464E0,2.505249977E-1
2.748375344E1,5.065500140E-1,1.570387483E0,2.432374954E-1
2.750375344E1,4.564999938E-1,1.781725049E0,2.480500042E-1
2.752375344E1,4.357374907E-1,1.916200042E0,2.505249977E-1
2.754375344E1,4.039750099E-1,1.812250018E0,2.212374955E-1
2.756375345E1,4.504500031E-1,1.679149985E0,1.905750036E-1
2.758375345E1,5.310249925E-1,1.705962539E0,2.040500045E-1
2.760375345E1,4.980250001E-1,1.861199975E0,2.468124926E-1
2.762375345E1,4.174500108E-1,1.945487499E0,3.702875078E-1
2.764375344E1,3.782624900E-1,1.897774935E0,4.263874888E-1
2.766375344E1,3.954499960E-1,1.839200020E0,4.020499885E-1
2.768375344E1,3.770250082E-1,1.862437487E0,3.836250007E-1
2.770375344E1,2.793999910E-1,1.903962493E0,3.580499887E-1
2.772375345E1,3.037374914E-1,2.040775061E0,4.093374908E-1
2.774375345E1,4.650250077E-1,1.990725040E0,4.545750022E-1
2.776375345E1,6.837875247E-1,1.846487522E0,5.033875108E-1
2.778375345E1,8.303624988E-1,1.806200027E0,5.511000156E-1
2.780375344E1,7.423624992E-1,1.747487545E0,5.266249776E-1
2.782375344E1,5.468375087E-1,1.696200013E0,4.276250005E-1
2.784375344E1,5.297874808E-1,1.696200013E0,3.715249896E-1
2.786375344E1,5.444999933E-1,1.730437517E0,3.750999868E-1
2.788375344E1,5.554999709E-1,1.693724990E0,3.788124919E-1
2.790375345E1,6.140750051E-1,1.691387534E0,4.056249857E-1
2.792375345E1,6.470749974E-1,1.660862446E0,4.801499844E-1
2.794375345E1,5.273125172E-1,1.597200036E0,4.508624971E-1
2.796375345E1,4.405499995E-1,1.561862469E0,3.946250081E-1
2.798375344E1,4.417875111E-1,1.550862551E0,3.788124919E-1
2.800375344E1,5.457375050E-1,1.466575027E0,4.020499885E-1
2.802375344E1,4.809750021E-1,1.434812546E0,3.348124921E-1
2.804375344E1,3.465000093E-1,1.495862484E0,3.495250046E-1
2.806375345E1,3.795000017E-1,1.482387543E0,3.860999942E-1
2.808375345E1,4.357374907E-1,1.449387550E0,4.020499885E-1
2.810375345E1,4.515500069E-1,1.396862507E0,4.130499959E-1
2.812375345E1,4.307875037E-1,1.315050006E0,4.105750024E-1
2.814375344E1,4.259749949E-1,1.285762548E0,4.179999828E-1
2.816375344E1,4.039750099E-1,1.285762548E0,4.680500031E-1
2.818375344E1,3.867875040E-1,1.317525029E0,5.143874884E-1
2.820375344E1,4.100250006E-1,1.384624958E0,5.205749869E-1
2.822375345E1,4.503124952E-1,1.426287532E0,5.120499730E-1
2.824375345E1,5.322625041E-1,1.327287436E0,5.070999861E-1
2.826375345E1,5.652624965E-1,1.285762548E0,5.132874846E-1
2.828375345E1,5.872625113E-1,1.273525000E0,5.168625116E-1
2.830375344E1,6.311249733E-1,1.284525037E0,5.291000009E-1
2.832375344E1,5.872625113E-1,1.279574990E0,5.035250187E-1
2.834375344E1,4.845499992E-1,1.262524962E0,4.350500107E-1
2.836375344E1,4.162124991E-1,1.266237497E0,3.397625089E-1
2.838375345E1,3.489750028E-1,1.315050006E0,3.690499961E-1
2.840375345E1,3.489750028E-1,1.396862507E0,5.755749941E-1
2.842375345E1,4.162124991E-1,1.174525023E0,5.120499730E-1
2.844375345E1,5.590749979E-1,1.086524963E0,4.961000085E-1
2.846375345E1,5.872625113E-1,1.115949988E0,5.143874884E-1
2.848375344E1,4.283125103E-1,1.113474965E0,4.717625082E-1
2.850375344E1,3.062124848E-1,1.106187463E0,4.289999902E-1
2.852375344E1,2.036374956E-1,1.093950033E0,3.007124960E-1
2.854375344E1,-3.464999795E-2,1.100000024E0,1.834249943E-1
2.856375345E1,-2.899875045E-1,1.047474980E0,1.064250022E-1
2.858375345E1,-3.205125034E-1,1.042662501E0,9.913749993E-2
2.860375345E1,-2.044624984E-1,1.080474973E0,1.101374999E-1
2.862375345E1,-4.688749835E-2,1.011999965E0,1.857624948E-1
2.864375344E1,7.287500054E-2,8.531875014E-1,2.675749958E-1
2.866375344E1,1.351625025E-1,7.665625215E-1,3.518624902E-1
2.868375344E1,1.816374958E-1,7.616124749E-1,3.738625050E-1
2.870375344E1,1.852124929E-1,7.933750153E-1,3.495250046E-1
2.872375345E1,9.487500042E-2,7.653250098E-1,3.140499890E-1
2.874375345E1,-2.117500082E-2,6.748499870E-1,2.920500040E-1
2.876375345E1,-8.470000327E-2,5.735124946E-1,2.860000134E-1
2.878375345E1,-3.836249933E-2,4.012250006E-1,1.955250055E-1
2.880375344E1,-3.946249932E-2,3.327499926E-1,1.271875054E-1
2.882375344E1,-1.029874980E-1,3.414124846E-1,8.923749626E-2
2.884375344E1,-1.665125042E-1,3.071750104E-1,2.089999989E-2
2.886375344E1,-1.567499936E-1,1.666499972E-1,-6.833750010E-2
2.888375345E1,-1.869999990E-2,-8.373750001E-2,-5.609999970E-2
2.890375345E1,7.535000145E-2,-3.452624977E-1,-2.928750031E-2
2.892375345E1,-1.649999991E-3,-5.443624854E-1,-5.252499878E-2
2.894375345E1,-5.912499875E-2,-6.348375082E-1,-9.762500226E-2
2.896375345E1,1.911249943E-2,-7.093625069E-1,-1.098624989E-1
2.898375344E1,1.694000065E-1,-9.109374881E-1,-1.331000030E-1
2.900375344E1,3.147374988E-1,-1.216325045E0,-1.733874977E-1
2.902375344E1,4.442625046E-1,-1.459424973E0,-1.771000028E-1
2.904375344E1,4.980250001E-1,-1.725762486E0,-1.905750036E-1
2.906375345E1,1.254000068E-1,-1.725762486E0,-2.466749996E-1
2.908375345E1,-4.292750061E-1,-1.540137529E0,-3.481499851E-1
2.910375345E1,-3.962749839E-1,-1.580425024E0,-3.444375098E-1
2.912375345E1,3.011249937E-2,-1.988387465E0,-3.041499853E-1
2.914375344E1,-1.531749964E-1,-2.117912531E0,-3.689124882E-1
2.916375344E1,-7.517125010E-1,-1.860237479E0,-5.460125208E-1
2.918375344E1,-9.129999876E-1,-1.599949956E0,-5.594875216E-1
2.920375344E1,-2.276999950E-1,-1.817474961E0,-3.078624904E-1
2.922375345E1,-1.409374923E-1,-1.992100000E0,-1.746249944E-1
2.924375345E1,-7.004249692E-1,-2.069099903E0,-3.016749918E-1
2.926375345E1,-1.154999971E0,-1.937099934E0,-4.384875000E-1
2.928375345E1,-8.544250131E-1,-1.844287515E0,-3.407250047E-1
2.930375344E1,-5.733749866E-1,-1.813762546E0,-5.609999970E-2
2.932375344E1,-1.095049977E0,-2.027575016E0,-2.393874973E-1
2.934375344E1,-1.450624943E0,-2.073912382E0,-4.764375091E-1
2.936375344E1,-9.069499969E-1,-2.028812408E0,-4.384875000E-1
2.938375345E1,-4.525125027E-1,-1.881000042E0,-2.784374952E-1
2.940375345E1,-7.713750005E-1,-1.876049995E0,-2.796750069E-1
2.942375345E1,-1.308862448E0,-1.846762538E0,-4.666749835E-1
2.944375345E1,-9.484750032E-1,-1.759999990E0,-4.714874923E-1
2.946375345E1,-5.733749866E-1,-1.564474940E0,-3.664374948E-1
2.948375344E1,-5.183749795E-1,-1.530375004E0,-2.100999951E-1
2.950375344E1,-4.450874925E-1,-1.725762486E0,-5.733750015E-2
2.952375344E1,-6.406124830E-1,-1.845525026E0,-1.551000029E-1
2.954375344E1,-8.372374773E-1,-1.518137455E0,-2.003374994E-1
2.956375345E1,-5.330874920E-1,-1.328662515E0,-1.061500013E-1
2.958375345E1,-7.493750006E-2,-1.477712512E0,4.166249931E-2
2.960375345E1,-1.512499992E-2,-1.736762524E0,8.566249907E-2
2.962375345E1,-7.737125158E-1,-1.746525049E0,-1.331000030E-1
2.964375344E1,-1.123237491E0,-1.474137545E0,-2.846249938E-1
2.966375344E1,-8.739500046E-1,-1.261562467E0,-2.331999987E-1
2.968375344E1,-4.010874927E-1,-1.355612516E0,-9.281250089E-2
2.970375344E1,-1.666499972E-1,-1.497375011E0,-1.457499992E-2
2.972375345E1,-3.815625012E-1,-1.604900002E0,-1.049124971E-1
2.974375345E1,-9.814749956E-1,-1.406900048E0,-2.748624980E-1
2.976375345E1,-1.062049985E0,-1.199275017E0,-3.284874856E-1
2.978375345E1,-8.494749665E-1,-1.101512551E0,-2.881999910E-1
2.980375344E1,-6.406124830E-1,-1.112512469E0,-2.613874972E-1
2.982375344E1,-4.560874999E-1,-1.204087496E0,-2.308624983E-1
2.984375344E1,-3.352249861E-1,-1.262799978E0,-1.465750039E-1
2.986375344E1,-3.632749915E-1,-1.264037490E0,-8.304999769E-2
2.988375345E1,-5.990874767E-1,-1.196799994E0,-1.453374922E-1
2.990375345E1,-9.789999723E-1,-1.053799987E0,-2.259124964E-1
2.992375345E1,-1.108525038E0,-1.039224982E0,-2.919124961E-1
2.994375345E1,-6.943749785E-1,-1.035512447E0,-2.943874896E-1
2.996375345E1,-2.191749960E-1,-9.989374876E-1,-1.599124968E-1
2.998375344E1,4.839999974E-2,-1.057512522E0,-1.099999994E-3
3.000375344E1,1.278750002E-1,-1.177274942E0,1.099999994E-1
3.002375344E1,3.616249934E-2,-1.279850006E0,1.405249983E-1
3.004375344E1,-3.315125108E-1,-1.239562511E0,6.599999964E-2
3.006375345E1,-5.013250113E-1,-1.070987463E0,-6.338749826E-2
3.008375345E1,-3.180375099E-1,-9.622250199E-1,-1.366750002E-1
3.010375345E1,-6.764999777E-2,-9.976999760E-1,-1.733874977E-1
3.012375345E1,5.211250111E-2,-1.014750004E0,-9.638749808E-2
3.014375344E1,-4.069999978E-2,-1.062462449E0,-8.181250095E-2
3.016375344E1,-2.276999950E-1,-1.050225019E0,-1.355749965E-1
3.018375344E1,-4.365625083E-1,-9.451749921E-1,-1.868624985E-1
3.020375344E1,-5.880874991E-1,-8.449375033E-1,-2.589125037E-1
3.022375345E1,-6.308500171E-1,-8.461750150E-1,-2.821500003E-1
3.024375345E1,-6.028000116E-1,-8.522250056E-1,-2.516250014E-1
3.026375345E1,-5.183749795E-1,-8.607500196E-1,-1.403875053E-1
3.028375345E1,-3.975124955E-1,-9.244124889E-1,-6.338749826E-2
3.030375344E1,-2.619374990E-1,-8.804125190E-1,-6.710000336E-2
3.032375344E1,-1.409374923E-1,-7.936499715E-1,-6.104999781E-2
3.034375344E1,-8.964999765E-2,-7.728874683E-1,-1.828750037E-2
3.036375344E1,-9.088750184E-2,-8.754624724E-1,5.747500062E-2
3.038375345E1,-3.464999795E-2,-9.829875231E-1,9.666249901E-2
3.040375345E1,2.516249940E-2,-9.426999688E-1,1.442375034E-1
3.042375345E1,7.163749635E-2,-8.607500196E-1,1.539999992E-1
3.044375345E1,1.363999993E-1,-7.361750007E-1,1.234750003E-1
3.046375345E1,1.766874939E-1,-5.113624930E-1,1.234750003E-1
3.048375344E1,1.644500047E-1,-3.807374835E-1,9.295000136E-2
3.050375344E1,1.046374962E-1,-3.244999945E-1,-4.812499974E-3
3.052375344E1,2.034999989E-2,-2.059749961E-1,-1.416250020E-1
3.054375345E1,-9.212499857E-2,8.236250281E-2,-3.064875007E-1
3.056375345E1,-2.496999949E-1,4.879874885E-1,-4.067249894E-1
3.058375345E1,-2.411749959E-1,1.003474951E0,-3.163875043E-1
3.060375345E1,-5.788749829E-2,1.206287503E0,-1.831499934E-1
3.062375345E1,1.511124969E-1,1.212474942E0,-9.528750181E-2
3.064375344E1,2.903999984E-1,1.196524978E0,-3.574999981E-3
3.066375344E1,3.819749951E-1,1.294287443E0,4.276249930E-2
3.068375344E1,3.807374835E-1,1.469050050E0,-1.704999991E-2
3.070375344E1,3.196874857E-1,1.653437495E0,4.949999973E-3
3.072375345E1,3.477374911E-1,1.734149933E0,1.282874942E-1
3.074375345E1,4.687374830E-1,1.685199976E0,1.845249981E-1
3.076375345E1,5.957875252E-1,1.631437540E0,2.114749998E-1
3.078375345E1,7.020750046E-1,1.820775032E0,2.895750105E-1
3.080375344E1,7.618874907E-1,1.938062549E0,3.910500109E-1
3.082375344E1,8.010749817E-1,1.952775002E0,4.203374982E-1
3.084375344E1,7.924125195E-1,1.965012431E0,4.056249857E-1
3.086375344E1,6.800749898E-1,1.987012506E0,3.616249859E-1
3.088375345E1,5.420249701E-1,2.039537430E0,3.103374839E-1
3.090375345E1,6.043124795E-1,2.210587502E0,3.715249896E-1
3.092375345E1,7.338374853E-1,2.076112509E0,3.788124919E-1
3.094375345E1,7.558375001E-1,1.888012528E0,3.482874930E-1
3.096375345E1,7.375500202E-1,1.957725048E0,3.531000018E-1
3.098375344E1,7.595499754E-1,2.094537497E0,3.763374984E-1
3.100375344E1,6.910749674E-1,2.037062407E0,3.495250046E-1
3.102375344E1,6.177874804E-1,2.005300045E0,3.275249898E-1
