"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.396079494E1,6.592950344E0,-8.190000653E-1,9.310050011E0
2.397989365E1,6.966000557E0,-5.869500041E-1,8.998950005E0
2.399899212E1,7.336950302E0,-3.360000253E-1,8.595000267E0
2.401809065E1,7.491000175E0,-1.080000028E-1,8.641950607E0
2.403718912E1,7.665000439E0,1.995000057E-2,9.247950554E0
2.405628780E1,7.717950344E0,-1.200000010E-2,9.874950409E0
2.407538625E1,7.372950554E0,-1.699500084E-1,1.025595093E1
2.409448477E1,7.038000107E0,-3.360000253E-1,1.035705090E1
2.411358326E1,6.865950108E0,-3.790500164E-1,1.031400013E1
2.413268195E1,6.880050182E0,-3.400500119E-1,1.003605080E1
2.415178040E1,6.969000340E0,-2.280000150E-1,9.897000313E0
2.417087897E1,6.997050285E0,-1.369500011E-1,1.010295010E1
2.418997742E1,6.793950558E0,-1.319999993E-1,1.028505039E1
2.420907609E1,6.763050556E0,-1.990500093E-1,1.058895016E1
2.422817456E1,6.592950344E0,-3.070500195E-1,1.099095058E1
2.424727311E1,6.403950214E0,-4.720500112E-1,1.129500008E1
2.426637158E1,6.310050488E0,-5.650500059E-1,1.117095089E1
2.428547028E1,6.187950134E0,-4.740000367E-1,1.079205036E1
2.430456872E1,6.042000294E0,-3.090000153E-1,1.068705082E1
2.432366725E1,6.052050114E0,-2.299500108E-1,1.028700066E1
2.434276573E1,6.057000160E0,-1.080000028E-1,9.861000061E0
2.436186444E1,5.623050213E0,-7.905000448E-2,9.873000145E0
2.438096291E1,5.263950348E0,1.500000060E-2,9.856050491E0
2.440006141E1,4.713000298E0,6.795000285E-2,9.817950249E0
2.441915988E1,4.036050320E0,6.300000101E-2,9.954000473E0
2.443825859E1,3.625950098E0,1.210500076E-1,9.745950699E0
2.445735703E1,3.720000267E0,3.960000277E-1,9.331950188E0
2.447645555E1,3.387000084E0,6.979500055E-1,9.243000031E0
2.449555402E1,2.748000145E0,8.029500246E-1,9.475950241E0
2.451465275E1,2.197050095E0,9.300000668E-1,9.399000168E0
2.453375124E1,1.744050026E0,1.114050031E0,9.032999992E0
2.455284979E1,1.621950030E0,1.441950083E0,8.815050125E0
2.457194822E1,1.492950082E0,1.705950022E0,9.032999992E0
2.459104688E1,9.760500193E-1,1.780050039E0,9.064050674E0
2.461014536E1,2.910000086E-1,1.825050116E0,8.632950783E0
2.462924391E1,-3.880500197E-1,2.067000151E0,8.311950684E0
2.464834236E1,-3.379500210E-1,2.350050211E0,8.158950806E0
2.466744107E1,-6.370500326E-1,2.635050058E0,8.013000488E0
2.468653957E1,-7.230000496E-1,2.737950087E0,7.966950417E0
2.470563809E1,-8.550000191E-1,2.995950222E0,7.903050423E0
2.472473654E1,-1.117950082E0,3.199950218E0,7.930950165E0
2.474383495E1,-1.549050093E0,3.327000141E0,8.062950134E0
2.476293362E1,-1.888950109E0,3.511050224E0,8.017050743E0
2.478203216E1,-2.169000149E0,3.633000135E0,7.771050453E0
2.480113062E1,-2.521050215E0,3.727050066E0,7.620000362E0
2.482022911E1,-2.575950146E0,3.810000181E0,7.618050575E0
2.483932778E1,-2.880000114E0,3.853050232E0,7.498050213E0
2.485842628E1,-3.292050123E0,3.817950249E0,7.720950603E0
2.487752480E1,-3.586950064E0,3.874950171E0,7.885950565E0
2.489662325E1,-3.649050236E0,4.033050060E0,7.632000446E0
2.491572191E1,-3.594000101E0,4.363049984E0,7.251000404E0
2.493482039E1,-3.630000114E0,4.648050308E0,7.050000191E0
2.495391893E1,-3.771000147E0,4.846950054E0,7.213050365E0
2.497301743E1,-3.910050154E0,4.986000061E0,7.096050262E0
2.499211613E1,-4.033950329E0,5.098050117E0,6.769950390E0
2.501121460E1,-4.164000034E0,5.284950256E0,6.496950150E0
2.503031317E1,-4.386000156E0,5.326050282E0,6.672000408E0
2.504941164E1,-4.555950165E0,5.419050217E0,6.672000408E0
2.506851035E1,-4.705049992E0,5.473950386E0,6.186000347E0
2.508760875E1,-4.840950012E0,5.553000450E0,6.034950256E0
2.510670723E1,-4.840950012E0,5.766000271E0,5.724000454E0
2.512580576E1,-4.753050327E0,5.935950279E0,5.221050262E0
2.514490447E1,-4.639950275E0,5.994000435E0,5.290050030E0
2.516400293E1,-4.657050133E0,6.037050247E0,5.644950390E0
2.518310144E1,-4.843950272E0,6.042000294E0,5.499000072E0
2.520219993E1,-5.160000324E0,6.030000210E0,4.897950172E0
2.522129861E1,-5.257950306E0,5.982000351E0,4.642050266E0
2.524039706E1,-5.410950184E0,5.860050201E0,4.765950203E0
2.525949550E1,-5.458950043E0,5.850000381E0,4.825950146E0
2.527859403E1,-5.461050034E0,5.935950279E0,4.656000137E0
2.529769249E1,-5.647950172E0,5.889000416E0,4.303950310E0
2.531679099E1,-5.809050083E0,5.974950314E0,4.030950069E0
2.533588970E1,-5.833050251E0,6.103950500E0,3.868050098E0
2.535498823E1,-6.097950459E0,6.255000114E0,3.727050066E0
2.537408692E1,-6.156000137E0,6.274050236E0,3.777000189E0
2.539318543E1,-6.265950203E0,6.247950077E0,3.559050083E0
2.541228391E1,-6.289950371E0,6.268950462E0,3.076050043E0
2.543138241E1,-6.196050167E0,6.355050087E0,2.629950047E0
2.545048086E1,-6.010050297E0,6.456000328E0,2.452950001E0
2.546957929E1,-5.896950245E0,6.511050224E0,2.038950205E0
2.548867799E1,-5.806050301E0,6.520950317E0,1.572000027E0
2.550777648E1,-5.718000412E0,6.577950478E0,1.114950061E0
2.552687504E1,-5.643000126E0,6.786000252E0,5.950500369E-1
2.554597375E1,-5.545050144E0,6.870000362E0,4.489500225E-1
2.556507221E1,-5.503950119E0,6.868050098E0,5.190000534E-1
2.558417076E1,-5.590950489E0,6.688050270E0,3.919500113E-1
2.560326923E1,-5.494950294E0,6.601950169E0,-1.600500047E-1
2.562236768E1,-5.341950417E0,6.637950420E0,-1.306950092E0
2.564146638E1,-5.215050220E0,6.661950111E0,-2.253000021E0
2.566056486E1,-5.047050476E0,6.673950195E0,-2.193000078E0
2.567966339E1,-5.004000187E0,6.532950401E0,-1.611000061E0
2.569876187E1,-5.140950203E0,6.352950096E0,-7.660500407E-1
2.571786057E1,-5.208000183E0,6.169050217E0,2.295000106E-2
2.573695905E1,-5.275050163E0,6.109050274E0,5.550000072E-1
2.575605749E1,-5.325000286E0,6.316950321E0,2.530499995E-1
2.577515601E1,-5.056950092E0,6.589950085E0,-2.680500150E-1
2.579425469E1,-5.044950008E0,6.523050308E0,-1.129500046E-1
2.581335314E1,-5.248050213E0,6.243000507E0,6.240000129E-1
2.583245165E1,-5.311050415E0,5.953050137E0,1.468950033E0
2.585155008E1,-5.490000248E0,5.865000248E0,1.687050104E0
2.587064853E1,-5.418000221E0,5.866950512E0,2.013000011E0
2.588974722E1,-5.064000130E0,5.788050175E0,3.259950161E0
2.590884567E1,-4.888950348E0,5.668050289E0,4.965000153E0
2.592794420E1,-5.155050278E0,5.539050102E0,5.788050175E0
2.594704265E1,-5.254950047E0,5.557950497E0,5.482050419E0
2.596614109E1,-5.320050240E0,5.383050442E0,5.587050438E0
2.598523979E1,-5.761050224E0,4.828050137E0,6.504000187E0
2.600433826E1,-5.667000294E0,4.596000195E0,6.850950241E0
2.602343677E1,-5.229000092E0,4.905000210E0,5.709000111E0
2.604253525E1,-4.597050190E0,4.905000210E0,5.506050110E0
2.606163396E1,-4.474950314E0,4.584000111E0,6.349050522E0
2.608073240E1,-4.537050247E0,4.279950142E0,6.628950119E0
2.609983089E1,-4.173000336E0,4.435050011E0,5.587050438E0
2.611892944E1,-3.450000048E0,4.486050129E0,5.793000221E0
2.613802789E1,-3.060000181E0,4.335000038E0,6.784050465E0
2.615712659E1,-3.253950119E0,3.798000097E0,7.528950214E0
2.617622513E1,-3.450000048E0,3.583050251E0,7.153050423E0
2.619532360E1,-2.761050224E0,3.643050194E0,6.724950314E0
2.621442206E1,-2.176050186E0,3.628050089E0,8.005949974E0
2.623352073E1,-2.173950195E0,3.262050152E0,8.958000183E0
2.625261934E1,-2.011049986E0,3.118050098E0,8.572950363E0
2.627171780E1,-1.663950086E0,3.183000088E0,8.269050598E0
2.629081628E1,-1.422000051E0,2.929050207E0,9.433050156E0
2.630991500E1,-1.690050125E0,2.539050102E0,1.094100094E1
2.632901345E1,-1.590000033E0,2.386050224E0,1.117605019E1
2.634811191E1,-8.599500656E-1,2.625000238E0,1.027800083E1
2.636721047E1,-5.700000525E-1,2.812050104E0,1.005300045E1
2.638630894E1,-5.440500379E-1,2.766000032E0,1.053600025E1
2.640540762E1,-5.440500379E-1,2.424000025E0,1.039995003E1
2.642450607E1,-1.005000062E-2,2.356950045E0,1.035405064E1
2.644360459E1,4.630500078E-1,2.308950186E0,1.097700024E1
2.646270308E1,2.910000086E-1,2.086050034E0,1.118295097E1
2.648180175E1,4.249500334E-1,1.924050093E0,1.066605091E1
2.650090020E1,1.126950026E0,1.974000096E0,9.844050407E0
2.651999864E1,1.432950020E0,1.881000042E0,1.074195004E1
2.653909718E1,1.210050106E0,1.549950123E0,1.186305046E1
2.655819565E1,1.026000023E0,1.380000114E0,1.174095058E1
2.657729413E1,1.099950075E0,1.438050032E0,1.045500088E1
2.659639281E1,1.603050113E0,1.579050064E0,9.162000656E0
2.661549128E1,2.386050224E0,1.684050083E0,8.305050850E0
2.663458981E1,2.760000229E0,1.609950066E0,8.584950447E0
2.665368830E1,2.977050066E0,1.323000073E0,9.684000015E0
2.667278699E1,2.812050104E0,9.490500689E-1,1.041705036E1
2.669188545E1,2.709000111E0,6.139500141E-1,1.074195004E1
2.671098401E1,2.568000078E0,5.059500337E-1,1.107000065E1
2.673008249E1,2.677950144E0,5.760000348E-1,1.087605095E1
2.674918089E1,3.045000076E0,7.120500207E-1,1.000695038E1
2.676827959E1,3.298050165E0,8.920500278E-1,9.334050179E0
2.678737805E1,3.787050247E0,9.990000725E-1,9.250950813E0
2.680647657E1,4.309050083E0,1.021050096E0,9.175950050E0
2.682557504E1,4.483050346E0,8.509500623E-1,9.439949989E0
2.684467372E1,4.687050343E0,6.910500526E-1,9.646050453E0
2.686377216E1,4.680000305E0,5.010000467E-1,9.433050156E0
2.688287062E1,4.735050201E0,2.860500216E-1,9.195000648E0
2.690196909E1,4.653000355E0,2.839500010E-1,9.138000488E0
2.692106758E1,5.058000088E0,2.620500028E-1,9.262950897E0
2.694016603E1,5.656950474E0,1.350000054E-1,9.162000656E0
2.695926468E1,5.563050270E0,-7.905000448E-2,9.258000374E0
2.697836321E1,5.415000439E0,-3.040500283E-1,9.454050064E0
2.699746164E1,5.227950096E0,-4.789500237E-1,9.279000282E0
2.701656016E1,4.974000454E0,-5.920500159E-1,9.217050552E0
2.703565865E1,4.918950081E0,-5.530500412E-1,9.250950813E0
2.705475732E1,4.953000069E0,-4.429500103E-1,9.178950310E0
2.707385580E1,5.416950226E0,-3.450000286E-1,9.243000031E0
2.709295427E1,5.523000240E0,-6.000000238E-2,9.133049965E0
2.711205280E1,5.869950294E0,7.995000482E-2,8.901000023E0
2.713115150E1,5.779050350E0,1.060500070E-1,8.680950165E0
2.715024995E1,5.641950130E0,-3.900000080E-2,8.713950157E0
2.716934842E1,5.803050041E0,-2.179500163E-1,8.884050369E0
2.718844696E1,6.271950245E0,-6.679500341E-1,8.844000816E0
2.720754536E1,6.727050304E0,1.609500051E-1,9.021000862E0
2.722664387E1,7.242000580E0,-5.295000225E-2,9.439949989E0
2.724574259E1,6.973950386E0,-1.339500099E-1,9.295950890E0
2.726484103E1,6.484950542E0,-3.160500228E-1,9.064050674E0
2.728393958E1,6.340950489E0,-3.930000067E-1,9.133049965E0
2.730303803E1,6.619050503E0,-3.330000043E-1,9.480000496E0
2.732213650E1,6.669000149E0,-3.640500307E-1,9.753000259E0
2.734123518E1,6.303000450E0,-5.340000391E-1,1.002195072E1
2.736033361E1,6.004050255E0,-7.350000143E-1,1.039995003E1
2.737943212E1,5.776050091E0,-8.700000644E-1,1.105605030E1
2.739853067E1,5.191950321E0,-1.126049995E0,1.135800076E1
2.741762917E1,4.677000046E0,-1.372050047E0,1.148700047E1
2.743672763E1,5.029050350E0,-1.120950103E0,1.154400063E1
2.745582632E1,5.641950130E0,-7.639500499E-1,1.104900074E1
2.747492486E1,5.719050407E0,-6.829500198E-1,1.042095089E1
2.749402332E1,5.773950100E0,-6.540000439E-1,1.006905079E1
2.751312173E1,5.581950188E0,-5.700000525E-1,9.988050461E0
2.753222040E1,5.379000187E0,-6.420000196E-1,9.625950813E0
2.755131884E1,5.053050041E0,-5.680500269E-1,9.736950874E0
2.757041741E1,4.989000320E0,-5.629500151E-1,9.988050461E0
2.758951582E1,4.986000061E0,-6.559500098E-1,9.907050133E0
2.760861433E1,4.488000393E0,-5.850000381E-1,9.727050781E0
2.762771281E1,4.041000366E0,-4.549500346E-1,9.624000549E0
2.764681148E1,3.973050117E0,-2.089500129E-1,9.816000938E0
2.766590997E1,3.945000172E0,-2.700000070E-2,1.007400036E1
2.768500849E1,3.460950136E0,9.900000691E-2,1.004100037E1
2.770410694E1,3.045000076E0,1.260000020E-1,1.012005043E1
2.772320565E1,2.728050232E0,1.690500081E-1,1.049595070E1
2.774230414E1,2.127000093E0,2.089500129E-1,1.059405041E1
2.776140261E1,1.696950078E0,3.430500031E-1,1.053405094E1
2.778050111E1,1.347000122E0,6.330000162E-1,1.000200081E1
2.779959961E1,1.282050014E0,8.680500388E-1,9.315000534E0
2.781869808E1,1.086000085E0,1.081050038E0,9.016050339E0
2.783779679E1,6.670500040E-1,1.239000082E0,9.508950233E0
2.785689519E1,3.100500107E-1,1.066050053E0,9.592950821E0
2.787599364E1,-1.939500123E-1,1.111950040E0,9.564000130E0
2.789509217E1,-6.130500436E-1,1.105050087E0,9.540000916E0
2.791419061E1,-8.670000434E-1,1.159950018E0,9.307950020E0
2.793328931E1,-1.128000021E0,1.363050103E0,8.788050652E0
2.795238778E1,-1.276050091E0,1.612050056E0,8.539050102E0
2.797148624E1,-1.495950103E0,1.702950120E0,8.704950333E0
2.799058478E1,-2.014050007E0,1.651050091E0,8.902950287E0
2.800968325E1,-2.131050110E0,1.798950076E0,8.749950409E0
2.802878174E1,-2.368050098E0,1.933050036E0,8.353050232E0
2.804788042E1,-2.880000114E0,1.846950054E0,8.499000549E0
2.806697887E1,-3.055050135E0,1.930950046E0,8.640000343E0
2.808607740E1,-3.378000259E0,2.151000023E0,8.386050224E0
2.810517588E1,-3.619950056E0,2.275950193E0,8.122950554E0
2.812427443E1,-3.771000147E0,2.368950129E0,8.017050743E0
2.814337291E1,-4.080000401E0,2.410050154E0,8.094000816E0
2.816247160E1,-4.473000050E0,2.479050159E0,7.965000153E0
2.818157005E1,-4.611000061E0,2.620050192E0,7.936050415E0
2.820066858E1,-4.501049995E0,2.860050201E0,7.941000462E0
2.821976705E1,-4.693050385E0,3.046950102E0,7.696950436E0
2.823886551E1,-4.900950432E0,3.160950184E0,7.339950562E0
2.825796395E1,-5.064000130E0,3.351000071E0,7.017000198E0
2.827706266E1,-5.196000099E0,3.496950150E0,6.708000183E0
2.829616112E1,-5.281950474E0,3.661950111E0,6.562050343E0
2.831525955E1,-5.269950390E0,3.817950249E0,6.250950336E0
2.833435807E1,-5.410950184E0,3.955950260E0,5.902950287E0
2.835345677E1,-5.527950287E0,4.021049976E0,5.893950462E0
2.837255524E1,-5.983050346E0,4.038000107E0,5.700000286E0
2.839165368E1,-6.309000492E0,3.937050104E0,5.439000130E0
2.841075212E1,-6.156000137E0,3.985050201E0,5.436000347E0
2.842985067E1,-6.148950100E0,4.087950230E0,5.487000465E0
2.844894914E1,-6.211050510E0,4.260000229E0,4.914000034E0
2.846804761E1,-5.962050438E0,4.532999992E0,4.087950230E0
2.848714629E1,-5.986050129E0,4.669950008E0,3.540000200E0
2.850624476E1,-5.859000206E0,4.912050247E0,3.496950150E0
2.852534322E1,-5.883000374E0,5.158050060E0,3.151950121E0
2.854444178E1,-6.205950260E0,5.143950462E0,2.701950073E0
2.856354025E1,-6.675000191E0,5.089050293E0,3.054000139E0
2.858263895E1,-6.883950233E0,4.902000427E0,3.825000286E0
2.860173737E1,-7.020000458E0,4.770000458E0,4.273050308E0
2.862083586E1,-7.432050228E0,4.714950085E0,4.021049976E0
2.863993437E1,-7.723950386E0,4.773000240E0,3.586050272E0
2.865903287E1,-7.662000179E0,4.816050053E0,3.234000206E0
2.867813134E1,-7.329000473E0,4.960050106E0,2.985000134E0
2.869723003E1,-7.003050327E0,5.175000191E0,2.506050110E0
2.871632850E1,-6.892950535E0,5.335050106E0,1.840050101E0
2.873542695E1,-6.936000347E0,5.412000179E0,1.432950020E0
2.875452548E1,-6.979050159E0,5.440950394E0,1.378050089E0
2.877362395E1,-6.730050087E0,5.580000401E0,1.476000071E0
2.879272239E1,-6.556050301E0,5.644050121E0,1.396950126E0
2.881182107E1,-6.520050526E0,5.644050121E0,1.074000001E0
2.883091956E1,-6.265950203E0,5.740050316E0,7.870500088E-1
2.885001803E1,-5.974050522E0,5.836050510E0,6.790500283E-1
2.886911654E1,-5.998050213E0,5.733000278E0,6.409500241E-1
2.888821503E1,-6.229950428E0,5.637000084E0,5.329500437E-1
2.890731352E1,-6.156000137E0,5.757000446E0,2.380500138E-1
2.892641220E1,-5.964000225E0,5.910000324E0,1.759500057E-1
2.894551066E1,-5.830050468E0,6.049050331E0,7.129500508E-1
2.896460917E1,-5.787000179E0,6.151950359E0,1.026000023E0
2.898370763E1,-5.718000412E0,6.102000237E0,1.177050114E0
2.900280610E1,-5.703000069E0,5.932050228E0,1.191000104E0
2.902190479E1,-5.691000462E0,5.572950363E0,1.291950107E0
2.904100326E1,-5.872950077E0,5.388000488E0,1.254000068E0
2.906010172E1,-5.643000126E0,5.422050476E0,6.289500594E-1
2.907920020E1,-5.469000340E0,5.307000160E0,9.160500169E-1
2.909829868E1,-5.452050209E0,4.864050388E0,2.575050116E0
2.911739715E1,-5.599950314E0,4.588050365E0,3.934950113E0
2.913649581E1,-5.308050156E0,4.711050034E0,3.246000051E0
2.915559428E1,-4.669050217E0,4.736999989E0,3.118950129E0
2.917469275E1,-4.846050262E0,4.165050030E0,4.703999996E0
2.919379132E1,-5.715000153E0,3.544950247E0,6.589950085E0
2.921288980E1,-5.670000076E0,3.525000095E0,5.905950069E0
2.923198847E1,-4.804950237E0,3.844050169E0,4.399950027E0
2.925108695E1,-4.019999981E0,3.853050232E0,4.486050129E0
2.927018542E1,-4.054049969E0,3.202050209E0,7.012050152E0
2.928928389E1,-4.623000145E0,2.830950022E0,8.173049927E0
2.930838246E1,-4.113000393E0,3.148950100E0,6.622050285E0
2.932748090E1,-2.911050081E0,3.577950239E0,6.081000328E0
2.934657936E1,-2.847000122E0,3.049050093E0,8.817000389E0
2.936567805E1,-3.529050112E0,2.640000105E0,1.103895092E1
2.938477650E1,-3.454950094E0,2.842950106E0,9.343950272E0
2.940387507E1,-2.643000126E0,3.127950191E0,7.681950569E0
2.942297352E1,-2.265000105E0,2.685000181E0,9.025050163E0
2.944207196E1,-2.406000137E0,2.203950167E0,1.159695053E1
2.946117063E1,-2.677050114E0,2.011950016E0,1.116105080E1
2.948026910E1,-2.782050133E0,2.009999990E0,9.700950623E0
2.949936752E1,-2.373000145E0,2.055000067E0,9.496950150E0
2.951846606E1,-1.309950113E0,2.187000036E0,9.727050781E0
2.953756452E1,-9.049500227E-1,2.127000093E0,1.039995003E1
2.955666298E1,-1.069950104E0,1.987950087E0,1.157100010E1
2.957576163E1,-1.269000053E0,1.854000092E0,1.132605076E1
2.959486007E1,-8.449500203E-1,2.050950050E0,9.787050247E0
2.961395860E1,1.690500081E-1,2.230050087E0,8.235000610E0
2.963305704E1,8.440500498E-1,2.062050104E0,9.139950752E0
2.965215551E1,6.720000505E-1,1.540950060E0,1.116795063E1
2.967125422E1,2.650500238E-1,1.203000069E0,1.207800102E1
2.969035268E1,5.470499992E-1,1.192950010E0,1.119000053E1
2.970945112E1,1.242000103E0,1.371000051E0,9.811050415E0
2.972854961E1,2.068050146E0,1.393950105E0,8.902950287E0
2.974764815E1,2.290050030E0,1.129050016E0,9.519000053E0
2.976674663E1,2.143949986E0,8.629500270E-1,1.094295025E1
2.978584533E1,2.227950096E0,5.879999995E-1,1.138095093E1
2.980494383E1,2.338050127E0,4.819500148E-1,1.127595043E1
2.982404239E1,2.247000217E0,3.390000165E-1,1.093395042E1
2.984314088E1,2.130000114E0,2.639999986E-1,1.027305031E1
2.986223932E1,2.368950129E0,3.310500085E-1,9.741000175E0
2.988133780E1,3.126000166E0,5.470499992E-1,9.301050186E0
2.990043649E1,3.387000084E0,4.080000222E-1,9.399000168E0
2.991953496E1,3.373050213E0,1.350000054E-1,1.047900009E1
2.993863348E1,3.304950237E0,-4.305000231E-2,1.185105038E1
2.995773196E1,3.006000042E0,-1.319999993E-1,1.207800102E1
2.997683041E1,2.866950035E0,-7.695000619E-2,1.084995079E1
2.999592885E1,3.154950142E0,1.260000020E-1,9.444000244E0
3.001502753E1,3.850950241E0,3.750000298E-1,8.414999962E0
3.003412601E1,4.657950401E0,4.560000300E-1,7.696950436E0
3.005322455E1,5.415000439E0,3.979500234E-1,8.215950012E0
3.007232302E1,5.704950333E0,3.360000253E-1,9.483000755E0
3.009142169E1,5.704950333E0,3.000000026E-3,1.014795017E1
3.011052016E1,5.154000282E0,-2.089500129E-1,9.649950027E0
3.012961858E1,5.185050011E0,-2.520000041E-1,8.946000099E0
3.014871715E1,5.520000458E0,-1.849500090E-1,8.700000763E0
3.016781564E1,5.644950390E0,-3.760500252E-1,8.860050201E0
3.018691407E1,5.878950119E0,-3.280500174E-1,8.713950157E0
3.020601252E1,5.800050259E0,-4.579500258E-1,8.761950493E0
3.022511124E1,5.563050270E0,-6.040500402E-1,8.902950287E0
3.024420969E1,5.431950092E0,-7.470000386E-1,8.884050369E0
3.026330820E1,5.355000019E0,-8.620500565E-1,8.817000389E0
3.028240668E1,5.472000122E0,-9.169500470E-1,8.731050491E0
3.030150532E1,5.922000408E0,-9.439500570E-1,8.700000763E0
3.032060381E1,5.986950397E0,-1.012950063E0,8.464950562E0
3.033970235E1,6.088050365E0,-1.164000034E0,7.917000294E0
3.035880077E1,6.223950386E0,-1.200000048E0,7.546050549E0
3.037789931E1,6.322050095E0,-1.156949997E0,7.596000195E0
3.039699775E1,6.643050194E0,-1.020000100E0,7.876050472E0
3.041609646E1,6.954000473E0,-7.140000463E-1,8.158950806E0
3.043519492E1,7.258050442E0,-4.309500158E-1,8.524950027E0
3.045429344E1,7.287000179E0,-1.819500029E-1,8.554050446E0
3.047339191E1,7.291950226E0,1.995000057E-2,8.307000160E0
3.049249062E1,7.548000336E0,2.639999986E-1,8.310000420E0
3.051158904E1,7.693950176E0,4.969500303E-1,8.656949997E0
3.053068752E1,7.941000462E0,3.910500109E-1,9.211950302E0
3.054978600E1,7.773000240E0,1.995000057E-2,9.729000092E0
3.056888442E1,7.005000114E0,-3.760500252E-1,1.021800041E1
3.058798296E1,6.436950207E0,-7.879500389E-1,1.050495052E1
3.060708166E1,6.219000340E0,-9.510000348E-1,1.044300079E1
3.062618009E1,6.142950058E0,-9.370500445E-1,1.020600033E1
3.064527856E1,6.114000320E0,-8.170500398E-1,1.006695080E1
3.066437711E1,6.550050259E0,-7.669500113E-1,1.018395042E1
3.068347559E1,6.667050362E0,-7.830000520E-1,1.001895046E1
3.070257429E1,6.238050461E0,-8.239500523E-1,9.933000565E0
3.072167276E1,5.685000420E0,-8.620500565E-1,9.909000397E0
3.074077125E1,5.793000221E0,-8.550000191E-1,1.011000061E1
3.075986980E1,5.733000278E0,-9.559500217E-1,1.037805080E1
3.077896826E1,5.527050495E0,-9.990000725E-1,1.044495010E1
3.079806672E1,5.286000252E0,-9.820500612E-1,1.028700066E1
3.081716542E1,5.317050457E0,-8.050500154E-1,1.010505009E1
3.083626388E1,5.275950432E0,-5.320500135E-1,1.000500011E1
3.085536234E1,5.041050434E0,-3.379500210E-1,9.685950279E0
3.087446085E1,4.840050220E0,-2.760000229E-1,9.732000351E0
3.089355930E1,4.327950001E0,-2.370000184E-1,1.011000061E1
3.091265801E1,3.946950197E0,-1.150500029E-1,1.018395042E1
3.093175650E1,3.813000202E0,9.000000358E-2,9.954000473E0
3.095085501E1,3.645000219E0,2.070000172E-1,9.946950912E0
3.096995347E1,3.267000198E0,3.190500140E-1,1.006500053E1
3.098905192E1,3.045000076E0,4.459500313E-1,9.804000854E0
3.100815061E1,2.796000242E0,5.920500159E-1,9.496950150E0
3.102724911E1,2.388000011E0,7.219500542E-1,9.363000870E0
3.104634757E1,2.008050203E0,6.589500308E-1,9.555000305E0
3.106544612E1,1.416000009E0,7.050000429E-1,9.904050827E0
3.108454461E1,9.640500546E-1,8.130000234E-1,9.840000153E0
3.110364310E1,8.389500380E-1,1.086000085E0,9.439949989E0
3.112274174E1,9.229500294E-1,1.411050081E0,8.872050285E0
3.114184020E1,6.379500031E-1,1.702950120E0,8.749950409E0
3.116093873E1,-3.600000218E-2,1.711050034E0,9.115950584E0
3.118003720E1,-6.970500350E-1,1.699050069E0,8.932050705E0
3.119913589E1,-9.150000215E-1,1.909050107E0,8.911050797E0
3.121823436E1,-1.140000105E0,2.197050095E0,8.997000694E0
3.123733281E1,-1.480050087E0,2.209050179E0,8.740950584E0
3.125643133E1,-2.157000065E0,2.218050003E0,8.863050461E0
3.127552977E1,-2.466000080E0,2.308950186E0,9.006000519E0
3.129462840E1,-2.611950159E0,2.532000065E0,8.779050827E0
3.131372684E1,-3.304050207E0,2.649000168E0,8.709000587E0
3.133282540E1,-3.637050152E0,2.665950060E0,8.832000732E0
3.135192384E1,-3.796950102E0,2.833050251E0,8.178000450E0
3.137102230E1,-3.907950163E0,3.121050119E0,7.357050419E0
3.139012077E1,-3.748950243E0,3.436950207E0,7.122000217E0
3.140921946E1,-3.418950081E0,3.837000132E0,7.246950150E0
3.142831793E1,-3.607950211E0,4.038000107E0,7.158000469E0
3.144741639E1,-4.077000141E0,3.979950190E0,6.942000389E0
3.146651491E1,-4.449000359E0,4.153050423E0,6.958950520E0
3.148561336E1,-4.425000191E0,4.312950134E0,7.105050564E0
3.150471204E1,-4.638000011E0,4.335000038E0,6.646050453E0
3.152381051E1,-4.855950356E0,4.525950432E0,6.187950134E0
3.154290907E1,-5.014050007E0,4.675050259E0,5.932050228E0
3.156200754E1,-5.469000340E0,4.705950260E0,5.920050144E0
3.158110624E1,-5.775000095E0,4.773000240E0,5.946000099E0
3.160020469E1,-5.773050308E0,4.849050045E0,5.865000248E0
3.161930312E1,-5.481000423E0,4.981050014E0,5.701950073E0
3.163840165E1,-5.167050362E0,5.248950481E0,5.475000381E0
3.165750010E1,-5.386950493E0,5.446050167E0,4.867050171E0
3.167659878E1,-5.527950287E0,5.455050468E0,4.531050205E0
3.169569729E1,-5.731950283E0,5.362050056E0,4.692000389E0
3.171479584E1,-6.055050373E0,5.082000256E0,4.692000389E0
3.173389432E1,-6.187050343E0,5.235000134E0,4.230000019E0
3.175299278E1,-6.193950176E0,5.488950253E0,3.361050129E0
3.177209147E1,-6.088950157E0,5.689950466E0,3.042000055E0
3.179118992E1,-6.000000477E0,5.860050201E0,3.052050114E0
3.181028847E1,-6.084000111E0,5.877000332E0,2.776050091E0
3.182938692E1,-6.225000381E0,5.809950352E0,2.733000040E0
3.184848563E1,-6.385950089E0,5.766000271E0,2.800050020E0
3.186758407E1,-6.421950340E0,5.785950184E0,2.482050180E0
3.188668254E1,-6.481050491E0,5.814000130E0,2.131950140E0
3.190578106E1,-6.586950302E0,5.850000381E0,1.740000129E0
3.192487949E1,-6.522000313E0,5.971950054E0,1.407000065E0
3.194397820E1,-6.511950493E0,6.063000202E0,1.761000037E0
